Ticker,Start,End,Window,Benchmark Total Log Return,ADF p-value,Hurst,Half-life,Volatility,CapSize,Total Log Return,Annualized Log Return,Sharpe Ratio,Max Drawdown,Annualized Volatility
JPM,2010-01-01,2019-12-31,55,1.4126084520870148,0.9683,0.6015,-824389.1791,0.0158,Large,-0.16815577134239623,-0.016849007705083043,-0.11514249519818169,0.39919554401179114,0.14633179241150507
JPM,2010-01-01,2019-12-31,89,1.4126084520870148,0.9683,0.6015,-824389.1791,0.0158,Large,-0.05761453978923059,-0.005772908161783741,-0.03906191722696616,0.3077625537683759,0.14778865379906259
JPM,2010-01-01,2019-12-31,144,1.4126084520870148,0.9683,0.6015,-824389.1791,0.0158,Large,-0.2399886450580334,-0.02404657596605345,-0.16913702118116228,0.35786786285656313,0.14217216194376048
GOOGL,2010-01-01,2019-12-31,1,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,0.0,0.0,,0.0,0.0
GOOGL,2010-01-01,2019-12-31,2,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,0.0,0.0,,0.0,0.0
GOOGL,2010-01-01,2019-12-31,3,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,0.0,0.0,,0.0,0.0
GOOGL,2010-01-01,2019-12-31,5,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,-0.6021515394513427,-0.06033486598081048,-0.6582387364614924,0.5572992269801224,0.09166106860430892
GOOGL,2010-01-01,2019-12-31,8,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,-1.0991504071103384,-0.11013355967865021,-0.917588324191761,0.6928325462139497,0.12002502295967979
GOOGL,2010-01-01,2019-12-31,13,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,-0.6477881268743151,-0.06490759760331109,-0.4800871271697024,0.6027812862384211,0.13519962092290674
GOOGL,2010-01-01,2019-12-31,21,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,-0.38582307197277443,-0.0386590115853436,-0.28634970552519984,0.5840527166513696,0.13500629069772682
GOOGL,2010-01-01,2019-12-31,34,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,-0.2703719033799614,-0.02709094220745538,-0.2091997627951264,0.4317393207861746,0.1294979585325156
GOOGL,2010-01-01,2019-12-31,55,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,0.14870779784536858,0.014900343959058801,0.10894430798962622,0.22641784867071868,0.13677028413891643
GOOGL,2010-01-01,2019-12-31,89,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,-0.16386757877262326,-0.016419335924732034,-0.12772063420025392,0.3375721399320748,0.12855664260943195
GOOGL,2010-01-01,2019-12-31,144,1.4498073392392634,0.9324,0.6363,4892.2025,0.0153,Large,0.08432916332477147,0.008449681573694795,0.07062589439758409,0.2938836666451605,0.11963999388280788
XOM,2010-01-01,2019-12-31,1,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,0.0,0.0,,0.0,0.0
XOM,2010-01-01,2019-12-31,2,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,0.0,0.0,,0.0,0.0
XOM,2010-01-01,2019-12-31,3,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,0.0,0.0,,0.0,0.0
XOM,2010-01-01,2019-12-31,5,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,-0.7080857330458601,-0.07094934581612594,-1.1089167724647189,0.5460863789124756,0.06398076715751294
XOM,2010-01-01,2019-12-31,8,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,-0.910681901618237,-0.09124924024166829,-1.023635394767924,0.611382296634251,0.0891423261720606
XOM,2010-01-01,2019-12-31,13,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,-0.4971834265061839,-0.04981718627417827,-0.47821945041809516,0.43268664642904053,0.10417222936169653
XOM,2010-01-01,2019-12-31,21,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,-0.5564739054434983,-0.05575802153946782,-0.5165876663648269,0.44792922913942446,0.10793525507844808
XOM,2010-01-01,2019-12-31,34,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,-0.12493369405691013,-0.012518207118227178,-0.11558140944171083,0.27620482558624215,0.10830640652933263
XOM,2010-01-01,2019-12-31,55,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,0.1933056679009191,0.019368997340370425,0.17637566573380584,0.25609115748070854,0.10981672137018604
XOM,2010-01-01,2019-12-31,89,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,-0.056792853183227354,-0.005690576144005286,-0.051197067491430485,0.32689479016456613,0.11115043151559005
XOM,2010-01-01,2019-12-31,144,0.3259974424812644,0.1653,0.5266,176.3497,0.0117,Large,-0.05485925440493822,-0.005496831852900371,-0.05190130445035816,0.2855898117997624,0.10590931983526357
JNJ,2010-01-01,2019-12-31,1,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,0.0,0.0,,0.0,0.0
JNJ,2010-01-01,2019-12-31,2,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,0.0,0.0,,0.0,0.0
JNJ,2010-01-01,2019-12-31,3,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,0.0,0.0,,0.0,0.0
JNJ,2010-01-01,2019-12-31,5,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,-0.21803638072511494,-0.021846985265498595,-0.42481065786647265,0.28921745271554555,0.051427582761743196
JNJ,2010-01-01,2019-12-31,8,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,0.23504144306403213,0.023550872227489503,0.30275413953073727,0.13812979437237127,0.07778877033355473
JNJ,2010-01-01,2019-12-31,13,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,-0.17636439119386227,-0.017671501622605685,-0.22317643423091446,0.32068022447163547,0.07918175448722096
JNJ,2010-01-01,2019-12-31,21,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,-0.11762933166393497,-0.011786318719408197,-0.1401156722252692,0.2637473408675244,0.08411848961805567
JNJ,2010-01-01,2019-12-31,34,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,-0.040502606590414714,-0.004058312867111137,-0.04687033959054408,0.20550520649101378,0.08658594971925244
JNJ,2010-01-01,2019-12-31,55,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,-0.06831170561550032,-0.006844751417537209,-0.07320755391177154,0.2920350813009315,0.093497884464032
JNJ,2010-01-01,2019-12-31,89,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,0.0794812381103635,0.007963925250024494,0.08898169532772875,0.2161929194374208,0.08950071383437389
JNJ,2010-01-01,2019-12-31,144,1.1096542048472893,0.8862,0.6591,2514.4107,0.0095,Large,-0.039303695702053,-0.003938183426209684,-0.04878628778961546,0.28362239298951897,0.08072316227856052
UNH,2010-01-01,2019-12-31,1,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,0.0,0.0,,0.0,0.0
UNH,2010-01-01,2019-12-31,2,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,0.0,0.0,,0.0,0.0
UNH,2010-01-01,2019-12-31,3,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,0.0,0.0,,0.0,0.0
UNH,2010-01-01,2019-12-31,5,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,-0.7041717361470954,-0.0705571679956533,-0.7888961997309071,0.5310205663966852,0.08943783481238772
UNH,2010-01-01,2019-12-31,8,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,-0.6700666658455161,-0.06713988063342746,-0.6094921342991977,0.5304344145516486,0.1101570912159938
UNH,2010-01-01,2019-12-31,13,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,-0.8431257522516986,-0.08448019465901713,-0.6878384527463649,0.5947346596751815,0.1228198195691286
UNH,2010-01-01,2019-12-31,21,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,-0.03146476813747729,-0.0031527322348486194,-0.025133290067057553,0.29449290013147833,0.12544049053812242
UNH,2010-01-01,2019-12-31,34,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,0.3526730926161332,0.035337423196527065,0.2890129571358173,0.17864087180290622,0.12226933887922808
UNH,2010-01-01,2019-12-31,55,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,0.13693811472275264,0.01372103574955613,0.10770318590011821,0.2352104781048705,0.12739674908299134
UNH,2010-01-01,2019-12-31,89,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,0.3205116081160605,0.03211488081321958,0.256520756058224,0.25374927747641485,0.12519408295338985
UNH,2010-01-01,2019-12-31,144,2.3806087917392595,0.9324,0.7272,3140.7666,0.0144,Large,-0.21321083444123567,-0.021363471283972722,-0.16861882620898547,0.4401248108875827,0.12669683311337326
PG,2010-01-01,2019-12-31,1,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,0.0,0.0,,0.0,0.0
PG,2010-01-01,2019-12-31,2,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,0.0,0.0,,0.0,0.0
PG,2010-01-01,2019-12-31,3,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,0.0,0.0,,0.0,0.0
PG,2010-01-01,2019-12-31,5,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,-0.2537347003838263,-0.025423914312812813,-0.4748177210095329,0.26129306665569874,0.05354457760918822
PG,2010-01-01,2019-12-31,8,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,0.3091801843132539,0.03097948566478727,0.4397624358366272,0.12149353077309255,0.0704459570446263
PG,2010-01-01,2019-12-31,13,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,0.12554463789133669,0.012579422961676679,0.16037080441759316,0.21160606275801985,0.07843960755425804
PG,2010-01-01,2019-12-31,21,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,0.2619442531121017,0.026246501703478975,0.3172897272199456,0.14907026050835648,0.08272093122411389
PG,2010-01-01,2019-12-31,34,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,0.39941164947651775,0.040020570842179914,0.46704624295800873,0.17558530099982061,0.0856886688322597
PG,2010-01-01,2019-12-31,55,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,0.005976707455036312,0.0005988589577213323,0.007051203387871684,0.2267633795285865,0.08493003602071536
PG,2010-01-01,2019-12-31,89,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,-0.045183237054924275,-0.004527306456397979,-0.05295252219780925,0.25555360227481116,0.08549746581448547
PG,2010-01-01,2019-12-31,144,1.0250652445305404,0.9677,0.5839,17666.4592,0.0093,Large,-0.1483503457001819,-0.014864527680495366,-0.17987112059063257,0.2950534844335765,0.0826398792184402
V,2010-01-01,2019-12-31,1,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.0,0.0,,0.0,0.0
V,2010-01-01,2019-12-31,2,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.0,0.0,,0.0,0.0
V,2010-01-01,2019-12-31,3,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.0,0.0,,0.0,0.0
V,2010-01-01,2019-12-31,5,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,-0.4490193276499892,-0.04499120102099296,-0.484940737690948,0.39767169251177004,0.09277669934520079
V,2010-01-01,2019-12-31,8,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.3755629488198721,0.037630959484138284,0.3584790815340241,0.2381426535250466,0.10497393410824905
V,2010-01-01,2019-12-31,13,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.6787121366685558,0.06800614649720718,0.5685538404117616,0.2074523054663523,0.11961250045898088
V,2010-01-01,2019-12-31,21,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.8993572294227017,0.09011452159623094,0.7437470185943633,0.13964054200205955,0.12116286767312616
V,2010-01-01,2019-12-31,34,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.5561179524205714,0.0557223554711666,0.4533369223720619,0.1412953133930206,0.12291598747263353
V,2010-01-01,2019-12-31,55,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.6024356371194474,0.06036333222827067,0.48794864425257034,0.2052237050227943,0.12370837164786876
V,2010-01-01,2019-12-31,89,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.4822364742508819,0.048319519487563516,0.4030332450584728,0.2135296133419441,0.11988966190755115
V,2010-01-01,2019-12-31,144,2.2132825583056297,0.9707,0.7176,88203.629,0.0147,Large,0.4511718895390683,0.045206885154610424,0.38466000042647924,0.23705056132266478,0.11752426845652983
MA,2010-01-01,2019-12-31,1,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.0,0.0,,0.0,0.0
MA,2010-01-01,2019-12-31,2,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.0,0.0,,0.0,0.0
MA,2010-01-01,2019-12-31,3,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.0,0.0,,0.0,0.0
MA,2010-01-01,2019-12-31,5,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,-0.22936493212666356,-0.02298209260275118,-0.26052989700934126,0.3194182927065169,0.08821288023588003
MA,2010-01-01,2019-12-31,8,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.031090125334798463,0.003115193472910224,0.027444140623019534,0.29087987256939196,0.11351033051832088
MA,2010-01-01,2019-12-31,13,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.14338540056078006,0.014367046099927068,0.10352518260107983,0.28585231980026893,0.1387782734495482
MA,2010-01-01,2019-12-31,21,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.4004024593451653,0.04011984880913783,0.28006664956136035,0.2739826994014226,0.1432510756706428
MA,2010-01-01,2019-12-31,34,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.38956229123820696,0.03903367689543863,0.3119962810057378,0.19465527001066285,0.12510943005349726
MA,2010-01-01,2019-12-31,55,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.07787978858915412,0.0078034619182770736,0.058987409095616485,0.25684153975253265,0.13229029784352692
MA,2010-01-01,2019-12-31,89,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,0.5776451832221051,0.057879358318874946,0.41460168714117906,0.25154852397630556,0.1396023222142992
MA,2010-01-01,2019-12-31,144,2.4984534430085334,0.9733,0.7145,-119321.3186,0.0159,Large,-0.05065564273920853,-0.005075634978242764,-0.03490907266672834,0.5131602618009468,0.14539586962676113
HD,2010-01-01,2019-12-31,1,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,0.0,0.0,,0.0,0.0
HD,2010-01-01,2019-12-31,2,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,0.0,0.0,,0.0,0.0
HD,2010-01-01,2019-12-31,3,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,0.0,0.0,,0.0,0.0
HD,2010-01-01,2019-12-31,5,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,-0.9301170821029985,-0.0931966221431235,-1.1750068784791554,0.6094736492957417,0.07931580984764151
HD,2010-01-01,2019-12-31,8,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,-0.9367944860096422,-0.09386569004947509,-0.8823206978682813,0.6225043433039474,0.10638500295443368
HD,2010-01-01,2019-12-31,13,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,-0.7565335328016208,-0.07580375756103716,-0.6778062254566424,0.568757845640673,0.11183691549892108
HD,2010-01-01,2019-12-31,21,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,-0.9508000849778848,-0.09526903435961312,-0.8326633331462628,0.6383834562495287,0.11441483078116817
HD,2010-01-01,2019-12-31,34,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,-0.9691016137790172,-0.09710282571463712,-0.8475794325245894,0.6263436888500593,0.11456486789138791
HD,2010-01-01,2019-12-31,55,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,-0.6164717103130757,-0.06176973001944138,-0.5508424458546316,0.499394344317747,0.11213683782774891
HD,2010-01-01,2019-12-31,89,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,-0.6335669725302966,-0.06348265490164404,-0.5680587698658272,0.498463682057637,0.11175367456546502
HD,2010-01-01,2019-12-31,144,2.260123055345039,0.7043,0.7299,1734.9025,0.0125,Large,-0.8086517542239218,-0.08102594117869913,-0.7297557580639906,0.5916026516563959,0.11103158869709685
COST,2010-01-01,2019-12-31,1,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,0.0,0.0,,0.0,0.0
COST,2010-01-01,2019-12-31,2,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,0.0,0.0,,0.0,0.0
COST,2010-01-01,2019-12-31,3,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,0.0,0.0,,0.0,0.0
COST,2010-01-01,2019-12-31,5,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,-0.484635163378897,-0.048559865276931236,-0.703947640300133,0.4763124655857476,0.06898221188187717
COST,2010-01-01,2019-12-31,8,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,-0.3960851934403531,-0.03968726391529582,-0.41671986659851074,0.4705258445234246,0.09523727351720565
COST,2010-01-01,2019-12-31,13,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,-0.28301873257458776,-0.028358139407075992,-0.28150268450566795,0.3900919175552662,0.10073843330081995
COST,2010-01-01,2019-12-31,21,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,-0.5800340280307283,-0.058118717719182325,-0.5803631143186637,0.5107002863128959,0.10014199091100526
COST,2010-01-01,2019-12-31,34,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,-0.6313946186698021,-0.06326498763609946,-0.6071961625894284,0.5395335831823561,0.10419200833928481
COST,2010-01-01,2019-12-31,55,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,-0.7027397474418542,-0.07041368443552576,-0.6713278629244379,0.5619676351084404,0.10488717707736682
COST,2010-01-01,2019-12-31,89,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,-0.27606961593985635,-0.027661846209480638,-0.27900382517065936,0.32797261280617374,0.09914504287731757
COST,2010-01-01,2019-12-31,144,1.8542920129724656,0.9107,0.6986,3973.7273,0.0113,Large,-0.17570867873343898,-0.017605800016233252,-0.17958441521942287,0.30982380975198176,0.09803634683289102
AVGO,2010-01-01,2019-12-31,1,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.0,0.0,,0.0,0.0
AVGO,2010-01-01,2019-12-31,2,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.0,0.0,,0.0,0.0
AVGO,2010-01-01,2019-12-31,3,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.0,0.0,,0.0,0.0
AVGO,2010-01-01,2019-12-31,5,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,-0.159014141732256,-0.015933027322675354,-0.13400748913543833,0.4508163310984893,0.11889654395786943
AVGO,2010-01-01,2019-12-31,8,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.042780294152395704,0.004286534443898099,0.027496996366064744,0.4233372936451131,0.1558910066696703
AVGO,2010-01-01,2019-12-31,13,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.25785859729837923,0.025837123864489688,0.14618267570585378,0.29157917236628184,0.1767454572830415
AVGO,2010-01-01,2019-12-31,21,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.06630382991871343,0.006643564667799517,0.03627903543781098,0.3493041617695074,0.1831240711784585
AVGO,2010-01-01,2019-12-31,34,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.46418433244786195,0.046510716412270864,0.2592787274527408,0.2832504697461983,0.1793850072823597
AVGO,2010-01-01,2019-12-31,55,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.22659752418144063,0.02270480162772288,0.12758471024220386,0.45637735096110643,0.17795864084826943
AVGO,2010-01-01,2019-12-31,89,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.8974949514896361,0.08992792356874287,0.5011407792524162,0.30761061011845736,0.17944642960984758
AVGO,2010-01-01,2019-12-31,144,3.0085271541725325,0.8437,0.9269,2070.1983,0.0213,Large,0.2307904783851487,0.0231249306373986,0.1325722467477373,0.38764543750302505,0.1744326675054505
LLY,2010-01-01,2019-12-31,1,1.6467708453751808,0.9319,0.656,3789.0615,0.0126,Large,0.0,0.0,,0.0,0.0
LLY,2010-01-01,2019-12-31,2,1.6467708453751808,0.9319,0.656,3789.0615,0.0126,Large,0.0,0.0,,0.0,0.0
LLY,2010-01-01,2019-12-31,3,1.6467708453751808,0.9319,0.656,3789.0615,0.0126,Large,0.0,0.0,,0.0,0.0
LLY,2010-01-01,2019-12-31,5,1.6467708453751808,0.9319,0.656,3789.0615,0.0126,Large,-0.5572145281474298,-0.055832231050955194,-0.7692367784633362,0.43409999342053573,0.07258133336069592
LLY,2010-01-01,2019-12-31,8,1.6467708453751808,0.9319,0.656,3789.0615,0.0126,Large,-0.48409269838239544,-0.04850551093135732,-0.4826814321414188,0.41844804312760997,0.10049176890058181
LLY,2010-01-01,2019-12-31,13,1.6467708453751808,0.9319,0.656,3789.0615,0.0126,Large,-0.5876640500420957,-0.058883236823303424,-0.5637697160120277,0.514648162336868,0.10444554780244206
LLY,2010-01-01,2019-12-31,21,1.6467708453751808,0.9319,0.656,3789.0615,0.0126,Large,-0.47489962260044827,-0.047584375703901775,-0.4586082878905877,0.4033362693526593,0.10375821144177447
LLY,2010-01-01,2019-12-31,34,1.6467708453751808,0.9319,0.656,3789.0615,0.0126,Large,-0.3238864455763252,-0.03245303550108706,-0.3033197231631052,0.3313685285926804,0.10699282975290061
