Ticker,Start,End,Window,Benchmark Total Log Return,ADF p-value,Hurst,Half-life,Volatility,CapSize,Total Log Return,Annualized Log Return,Sharpe Ratio,Max Drawdown,Annualized Volatility
AVGO,2015-01-01,2024-12-31,8,3.428138590027774,0.9912,0.6985,-2734.1255,0.0235,Large,-0.1427597914983571,-0.014304360818125642,-0.08766175041801481,0.32312918411296465,0.16317676466549363
AVGO,2015-01-01,2024-12-31,13,3.428138590027774,0.9912,0.6985,-2734.1255,0.0235,Large,0.16353698425544172,0.01638621074845778,0.08457604207043225,0.3710080839240849,0.19374530123804876
AVGO,2015-01-01,2024-12-31,21,3.428138590027774,0.9912,0.6985,-2734.1255,0.0235,Large,-0.21646025265574886,-0.02168905911302136,-0.09432220512044971,0.4778520897603823,0.22994648063331824
AVGO,2015-01-01,2024-12-31,34,3.428138590027774,0.9912,0.6985,-2734.1255,0.0235,Large,-0.14883799261434827,-0.014913389319608655,-0.0648912035905792,0.44193426871076413,0.22982143178761683
AVGO,2015-01-01,2024-12-31,55,3.428138590027774,0.9912,0.6985,-2734.1255,0.0235,Large,-0.07496365798337423,-0.00751126911006374,-0.03405496489827654,0.50080709330312,0.22056311414503538
AVGO,2015-01-01,2024-12-31,89,3.428138590027774,0.9912,0.6985,-2734.1255,0.0235,Large,-0.4545446688008311,-0.04554483361344312,-0.20554957522312697,0.6398556998904854,0.2215759072428321
AVGO,2015-01-01,2024-12-31,144,3.428138590027774,0.9912,0.6985,-2734.1255,0.0235,Large,-0.0962062309352344,-0.009639749580786906,-0.04417670131967801,0.5068511032360795,0.21820890407887897
LLY,2015-01-01,2024-12-31,1,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,0.0,0.0,,0.0,0.0
LLY,2015-01-01,2024-12-31,2,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,0.0,0.0,,0.0,0.0
LLY,2015-01-01,2024-12-31,3,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,0.0,0.0,,0.0,0.0
LLY,2015-01-01,2024-12-31,5,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,-0.8859299487693422,-0.0887691240914013,-0.9246297645223343,0.6043604632458126,0.09600504709824004
LLY,2015-01-01,2024-12-31,8,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,-0.6315752028038687,-0.06328308195092443,-0.45867945080392164,0.571182752336273,0.13796799015087546
LLY,2015-01-01,2024-12-31,13,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,-0.5879386796549015,-0.058910754382916576,-0.41615018113112995,0.5076423424151605,0.14156128497359383
LLY,2015-01-01,2024-12-31,21,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,-0.5724404087227173,-0.057357846122514815,-0.3931594044756421,0.582277851267756,0.1458895437055948
LLY,2015-01-01,2024-12-31,34,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,-0.1489810871787287,-0.014927727224270233,-0.09155781579908924,0.47835652563633513,0.1630415393157372
LLY,2015-01-01,2024-12-31,55,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,-0.226078881708196,-0.022652834270562784,-0.14335499487964343,0.5065345937119548,0.15801914882408824
LLY,2015-01-01,2024-12-31,89,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,-0.837716943328761,-0.08393823845679832,-0.5770242399305584,0.6450451768473265,0.14546743905749923
LLY,2015-01-01,2024-12-31,144,2.590553609389821,0.9901,0.6526,-3124.6811,0.0174,Large,-0.2947017646764505,-0.02952876528766025,-0.20733429066721512,0.49858497944317315,0.14242103991884206
BAC,2015-01-01,2024-12-31,1,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,0.0,0.0,,0.0,0.0
BAC,2015-01-01,2024-12-31,2,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,0.0,0.0,,0.0,0.0
BAC,2015-01-01,2024-12-31,3,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,0.0,0.0,,0.0,0.0
BAC,2015-01-01,2024-12-31,5,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,-0.7240885361224394,-0.07255280759556848,-0.5881581782838847,0.5743346120354712,0.12335594449653238
BAC,2015-01-01,2024-12-31,8,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,-1.3239605030678274,-0.13265926313045429,-0.7694073100531321,0.7463855002892134,0.1724174717306668
BAC,2015-01-01,2024-12-31,13,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,-1.557396343809859,-0.15604925592051072,-0.8471662515695295,0.7962221072116433,0.18420145471021904
BAC,2015-01-01,2024-12-31,21,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,-1.17307148115559,-0.11754036312175296,-0.6310620469109725,0.7068158685947652,0.1862580132922097
BAC,2015-01-01,2024-12-31,34,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,-1.203147317980728,-0.12055392609588209,-0.6066873537326904,0.7252844619829412,0.19870848692356088
BAC,2015-01-01,2024-12-31,55,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,-0.8092627068551774,-0.08108715790358041,-0.3969303604751534,0.7009211090856802,0.20428560265965398
BAC,2015-01-01,2024-12-31,89,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,-0.6499458482089147,-0.06512379870721531,-0.32258824497376476,0.5844204218494302,0.20187901984001821
BAC,2015-01-01,2024-12-31,144,1.1037469017583221,0.5351,0.5998,573.5688,0.0196,Large,-0.6784896452511731,-0.06798385312258275,-0.3302425959679389,0.627323144925362,0.2058603401033792
MRK,2015-01-01,2024-12-31,1,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,0.0,0.0,,0.0,0.0
MRK,2015-01-01,2024-12-31,2,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,0.0,0.0,,0.0,0.0
MRK,2015-01-01,2024-12-31,3,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,0.0,0.0,,0.0,0.0
MRK,2015-01-01,2024-12-31,5,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,-0.2280100933842211,-0.022846339376868276,-0.252435270775296,0.38457569575011896,0.09050375292922055
MRK,2015-01-01,2024-12-31,8,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,-0.39847617025734594,-0.03992683694029868,-0.3539421189275522,0.4839333220024554,0.11280611943353155
MRK,2015-01-01,2024-12-31,13,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,0.08123757838813897,0.008139908450819492,0.06628849629910034,0.35669799137121616,0.1227951892903319
MRK,2015-01-01,2024-12-31,21,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,0.1489934043361268,0.014928961388749086,0.11984429648118283,0.27109366924748746,0.12456964433925426
MRK,2015-01-01,2024-12-31,34,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,-0.05239230804268935,-0.005249646770082592,-0.04123842235054464,0.27535310980543715,0.1272998934211958
MRK,2015-01-01,2024-12-31,55,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,0.061968067961453155,0.006209126491565088,0.04876786782944786,0.20821187225322757,0.12732003197842875
MRK,2015-01-01,2024-12-31,89,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,-0.05235158775077875,-0.005245566645406062,-0.042466320779036754,0.27647815192965,0.12352298360623473
MRK,2015-01-01,2024-12-31,144,0.892200163228748,0.8188,0.5691,866.6055,0.0136,Large,0.08768477286366672,0.008785909646776944,0.06817174439240868,0.2612535560640046,0.12887904989204452
ADBE,2015-01-01,2024-12-31,1,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.0,0.0,,0.0,0.0
ADBE,2015-01-01,2024-12-31,2,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.0,0.0,,0.0,0.0
ADBE,2015-01-01,2024-12-31,3,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.0,0.0,,0.0,0.0
ADBE,2015-01-01,2024-12-31,5,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,-0.3995328664200538,-0.04003271663532945,-0.35191620797296624,0.421819209391022,0.11375638782287832
ADBE,2015-01-01,2024-12-31,8,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,-0.312334333842763,-0.03129552768523908,-0.20404702370499475,0.5031061440767167,0.15337409542657796
ADBE,2015-01-01,2024-12-31,13,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.22337367026698063,0.022381775311045377,0.126974446553189,0.4438033952372189,0.17626991822854493
ADBE,2015-01-01,2024-12-31,21,1.8164932176690882,0.3611,0.6649,652.3163,0.021,Large,0.27542616881297444,0.027597373574898432,0.14904066234085123,0.5202385138288812,0.1851667400120923
