Ticker,Start,End,Window,Benchmark Total Log Return,ADF p-value,Hurst,Half-life,Volatility,CapSize,Total Log Return,Annualized Log Return,Sharpe Ratio,Max Drawdown,Annualized Volatility
MSFT,2020-01-01,2024-12-31,3,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.0,0.0,,0.0,0.0
MSFT,2020-01-01,2024-12-31,5,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.09602230655147129,0.01925029534683434,0.15538049565535844,0.3242355655616641,0.12389132410500503
MSFT,2020-01-01,2024-12-31,8,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.46114937565663117,0.09244999416505255,0.594941657348898,0.17283612584928454,0.1553933785323022
MSFT,2020-01-01,2024-12-31,13,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.43390430537918856,0.08698797530274902,0.5286100139147824,0.18003444230040455,0.16455983241507874
MSFT,2020-01-01,2024-12-31,21,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.7074614516813862,0.14182998076667408,0.799493078303592,0.13339464608275575,0.17739988577214036
MSFT,2020-01-01,2024-12-31,34,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.25686348650818047,0.05149530517109107,0.3028593916448806,0.22087319519837811,0.17003040550075516
MSFT,2020-01-01,2024-12-31,55,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.28723101416181906,0.05758330594174893,0.3985319618690397,0.297541064029221,0.1444885516125083
MSFT,2020-01-01,2024-12-31,89,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.06561844094069436,0.013155009639661876,0.0899151771017581,0.2617310939619252,0.14630466250179536
MSFT,2020-01-01,2024-12-31,144,1.0151376228207318,0.5325,0.5997,229.4836,0.0192,Large,0.03674891054986795,0.007367323356059446,0.05027733000892389,0.23699113105499847,0.1465337032565531
JPM,2020-01-01,2024-12-31,1,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,0.0,0.0,,0.0,0.0
JPM,2020-01-01,2024-12-31,2,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,0.0,0.0,,0.0,0.0
JPM,2020-01-01,2024-12-31,3,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,0.0,0.0,,0.0,0.0
JPM,2020-01-01,2024-12-31,5,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,-0.31576321501291427,-0.06330336530091837,-0.5309046591673082,0.3320026311234907,0.11923678613068844
JPM,2020-01-01,2024-12-31,8,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,-0.49008806761978163,-0.09825154577580347,-0.6610867229311973,0.508600879865988,0.14862126611795382
JPM,2020-01-01,2024-12-31,13,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,-0.25142108222655035,-0.05040422650842537,-0.2896039489403102,0.3794755703794066,0.17404537021286992
JPM,2020-01-01,2024-12-31,21,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,-0.37739816774169044,-0.07565977587184247,-0.4037829994691475,0.4421146409557113,0.18737731893445786
JPM,2020-01-01,2024-12-31,34,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,-0.36117446620628013,-0.07240729155448097,-0.3591051737466448,0.3710620443882777,0.20163254903580316
JPM,2020-01-01,2024-12-31,55,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,0.3958788014215746,0.07936472391267844,0.49543751028366395,0.28673930850294627,0.1601911891314769
JPM,2020-01-01,2024-12-31,89,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,-0.14647150659081642,-0.029364216118445297,-0.20037535879540608,0.25169835353251224,0.14654604385975287
JPM,2020-01-01,2024-12-31,144,0.6709235023073601,0.9296,0.547,640.2707,0.0204,Large,-0.2902977727874658,-0.058198121513477634,-0.39122372787927734,0.447979090331753,0.14875918142530517
GOOGL,2020-01-01,2024-12-31,1,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.0,0.0,,0.0,0.0
GOOGL,2020-01-01,2024-12-31,2,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.0,0.0,,0.0,0.0
GOOGL,2020-01-01,2024-12-31,3,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.0,0.0,,0.0,0.0
GOOGL,2020-01-01,2024-12-31,5,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,-0.19631765534942636,-0.039357238781269246,-0.3389756228504578,0.420987609493397,0.11610639859678656
GOOGL,2020-01-01,2024-12-31,8,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.044199814316500136,0.008861060626696924,0.061198982769000335,0.2755419357064308,0.14479097896354898
GOOGL,2020-01-01,2024-12-31,13,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.3780322634105713,0.07578689767658231,0.45431276927767705,0.1472081206578968,0.1668165695564264
GOOGL,2020-01-01,2024-12-31,21,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.49348449065719624,0.0989324515876002,0.5422949948170451,0.18525352484825752,0.1824329055830161
GOOGL,2020-01-01,2024-12-31,34,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.00916695140495305,0.0018377659141194658,0.00934646371791949,0.36990620728882373,0.19662687082345512
GOOGL,2020-01-01,2024-12-31,55,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.6129697157834254,0.12288653013319269,0.7255533476816775,0.21825216303347794,0.1693693930650938
GOOGL,2020-01-01,2024-12-31,89,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,0.3250816366782475,0.06517149756795415,0.3780482646946365,0.15399568625134086,0.17238935779958037
GOOGL,2020-01-01,2024-12-31,144,1.0292779624034665,0.7411,0.6017,276.9597,0.0205,Large,-0.1960520290747244,-0.03930398673574427,-0.21148654516735815,0.2577849282836455,0.18584627549067664
XOM,2020-01-01,2024-12-31,1,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,0.0,0.0,,0.0,0.0
XOM,2020-01-01,2024-12-31,2,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,0.0,0.0,,0.0,0.0
XOM,2020-01-01,2024-12-31,3,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,0.0,0.0,,0.0,0.0
XOM,2020-01-01,2024-12-31,5,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,-0.02137210969826815,-0.004284623423996478,-0.046506603858193475,0.13780927610037297,0.0921293551569799
XOM,2020-01-01,2024-12-31,8,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,-0.5107112238766862,-0.10238602101585118,-0.6606925077506618,0.4033447532697678,0.15496773433140026
XOM,2020-01-01,2024-12-31,13,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,-0.6014275333502199,-0.12057258425159541,-0.6087613706203426,0.4734288753499786,0.19806214728889418
XOM,2020-01-01,2024-12-31,21,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,-0.346312710562684,-0.06942784650898676,-0.3152923920842574,0.446994696486403,0.22020146458349416
XOM,2020-01-01,2024-12-31,34,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,-0.23563469663612424,-0.047239414122755216,-0.2080415701666703,0.46920150056916243,0.22706718702858214
XOM,2020-01-01,2024-12-31,55,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,0.03477891372989894,0.0069723836594546805,0.03761158272986233,0.3924243801260191,0.1853786294911446
XOM,2020-01-01,2024-12-31,89,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,-0.30537807466347033,-0.06122138012346422,-0.3869222488148716,0.3536845775637337,0.15822656957821118
XOM,2020-01-01,2024-12-31,144,0.6404286885025925,0.8482,0.6185,759.9158,0.0217,Large,-0.21292880058808306,-0.04268739677660854,-0.2584363052123218,0.3864907312127288,0.16517569674097507
JNJ,2020-01-01,2024-12-31,1,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,0.0,0.0,,0.0,0.0
JNJ,2020-01-01,2024-12-31,2,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,0.0,0.0,,0.0,0.0
JNJ,2020-01-01,2024-12-31,3,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,0.0,0.0,,0.0,0.0
JNJ,2020-01-01,2024-12-31,5,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,-0.4326043069388591,-0.08672735509036793,-1.3633107330970216,0.35716838814965546,0.06361525144993917
JNJ,2020-01-01,2024-12-31,8,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,-0.4991332412506805,-0.10006489800729633,-0.9870259070578374,0.40236378299776276,0.10138021433051682
JNJ,2020-01-01,2024-12-31,13,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,-0.16231730249728893,-0.03254093892547081,-0.285454727054492,0.2597881010508175,0.11399684728030057
JNJ,2020-01-01,2024-12-31,21,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,-0.2178683718182248,-0.0436776688132002,-0.35053722024255074,0.2816221535902945,0.12460208585832303
JNJ,2020-01-01,2024-12-31,34,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,0.2219538264535928,0.04449670983795178,0.32931538158583595,0.12697402753364395,0.13511883235965316
JNJ,2020-01-01,2024-12-31,55,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,0.0266016304926089,0.005333023774174576,0.04773973367370309,0.126659438094472,0.11171037967294345
JNJ,2020-01-01,2024-12-31,89,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,0.09850563500198717,0.019748146396579767,0.22052679040667814,0.09941876142757089,0.08954987446269812
JNJ,2020-01-01,2024-12-31,144,0.11852704233609646,0.1192,0.4942,59.8833,0.0124,Large,0.3821716490894371,0.07661675065277498,0.9436847945952804,0.10742973535863332,0.08118892144027151
UNH,2020-01-01,2024-12-31,1,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.0,0.0,,0.0,0.0
UNH,2020-01-01,2024-12-31,2,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.0,0.0,,0.0,0.0
UNH,2020-01-01,2024-12-31,3,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.0,0.0,,0.0,0.0
UNH,2020-01-01,2024-12-31,5,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,-0.177644040744415,-0.03561360244040778,-0.30656911608016507,0.3188580950262333,0.11616826540053415
UNH,2020-01-01,2024-12-31,8,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.03101163387119106,0.006217129463436871,0.04760879843479729,0.3589214862330349,0.13058782552455198
UNH,2020-01-01,2024-12-31,13,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.1844513862291579,0.03697832086694335,0.22648613375679452,0.21160431853828154,0.16326969008465408
UNH,2020-01-01,2024-12-31,21,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.24864030636768764,0.049846743997340716,0.31108312399088295,0.14607069888164037,0.16023609174891015
UNH,2020-01-01,2024-12-31,34,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.46021817092552975,0.09226330872970047,0.5326336899218802,0.20211286669694273,0.17322094053651102
UNH,2020-01-01,2024-12-31,55,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.3974270898506277,0.07967512063831199,0.5618108266291201,0.1346953815255154,0.1418184144231695
UNH,2020-01-01,2024-12-31,89,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.32885803956047976,0.06592858072334201,0.5914899632958877,0.1464025529143107,0.1114618756267244
UNH,2020-01-01,2024-12-31,144,0.6231125814413614,0.4837,0.5806,174.9661,0.0189,Large,0.5255997930639291,0.10537084156890225,0.9393087374990793,0.15595498029106447,0.11217913489174323
PG,2020-01-01,2024-12-31,1,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,0.0,0.0,,0.0,0.0
PG,2020-01-01,2024-12-31,2,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,0.0,0.0,,0.0,0.0
PG,2020-01-01,2024-12-31,3,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,0.0,0.0,,0.0,0.0
PG,2020-01-01,2024-12-31,5,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,-0.07272103614430302,-0.014578918940623993,-0.1543888867442297,0.1579934401239843,0.09442984691492946
PG,2020-01-01,2024-12-31,8,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,-0.270462432605694,-0.05422158553431575,-0.4927716579312584,0.32898000579294795,0.11003389635261786
PG,2020-01-01,2024-12-31,13,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,-0.06935232268339024,-0.0139035682706558,-0.11371853963970435,0.21666021474107933,0.1222629864462437
PG,2020-01-01,2024-12-31,21,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,0.20559792423099715,0.0412177222801999,0.2999470856636339,0.17027000590297559,0.13741664530263917
PG,2020-01-01,2024-12-31,34,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,-0.08907950231111392,-0.017858420511058636,-0.12674541220478713,0.31896495913285927,0.14089993634013467
PG,2020-01-01,2024-12-31,55,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,-0.05860710136037439,-0.011749395022127563,-0.11200887413596618,0.22859371095262104,0.10489700135602754
PG,2020-01-01,2024-12-31,89,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,-0.06605816466538793,-0.013243164276593283,-0.1541733254442453,0.23731044980735017,0.08589789601043855
PG,2020-01-01,2024-12-31,144,0.42444166845593645,0.5131,0.5343,143.4392,0.0132,Large,0.08656706063900721,0.017354732920469226,0.21022366523073302,0.15863722708375771,0.08255365970059256
V,2020-01-01,2024-12-31,1,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.0,0.0,,0.0,0.0
V,2020-01-01,2024-12-31,2,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.0,0.0,,0.0,0.0
V,2020-01-01,2024-12-31,3,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.0,0.0,,0.0,0.0
V,2020-01-01,2024-12-31,5,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,-0.1202202031421406,-0.024101424973603368,-0.23106545367248615,0.3603016584625307,0.10430561812915963
V,2020-01-01,2024-12-31,8,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.09873190693612328,0.019793508789103475,0.149621693055098,0.2759930733994628,0.1322903676929691
V,2020-01-01,2024-12-31,13,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.2845299869299125,0.057041811222225895,0.39897261856368305,0.24991173859986027,0.14297174434571133
V,2020-01-01,2024-12-31,21,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.17277486868126624,0.03463744384063571,0.22398118877935153,0.19391743410180473,0.15464443254990387
V,2020-01-01,2024-12-31,34,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.27834747665780146,0.05580235808891485,0.34542299160677303,0.16266860208777434,0.16154789763514016
V,2020-01-01,2024-12-31,55,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.37960548372605296,0.07610229268016336,0.5384162327246063,0.09562901771543808,0.14134472189862227
V,2020-01-01,2024-12-31,89,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.5633834186210303,0.11294560182378649,0.9961646175411873,0.09397925000388441,0.11338045924835977
V,2020-01-01,2024-12-31,144,0.533975570355097,0.781,0.5179,131.629,0.0176,Large,0.19207598674130633,0.038506880396825136,0.3433034365307027,0.16057091533636103,0.11216572949563627
MA,2020-01-01,2024-12-31,1,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.0,0.0,,0.0,0.0
MA,2020-01-01,2024-12-31,2,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.0,0.0,,0.0,0.0
MA,2020-01-01,2024-12-31,3,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.0,0.0,,0.0,0.0
MA,2020-01-01,2024-12-31,5,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,-0.21314889986403113,-0.042731521691118414,-0.38046859209456096,0.3318719682882658,0.11231287569854911
MA,2020-01-01,2024-12-31,8,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,-0.1392027726581228,-0.027906999769170205,-0.20128406613713537,0.32542531788910944,0.1386448530414578
MA,2020-01-01,2024-12-31,13,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.07014741214615744,0.014062965680852565,0.08936388498149597,0.3218135506234373,0.1573674385772787
MA,2020-01-01,2024-12-31,21,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.15151104898483148,0.030374530106744256,0.17480580559946007,0.24792271954342682,0.1737615635967074
MA,2020-01-01,2024-12-31,34,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.15345794394217774,0.03076483840368241,0.16423350857458172,0.3021230603600057,0.18732376036228612
MA,2020-01-01,2024-12-31,55,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.5417445601728512,0.10860750132343557,0.689525513374343,0.17353845029617687,0.15751048977425236
MA,2020-01-01,2024-12-31,89,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.4186684032337564,0.08393352236667193,0.7415535918344613,0.13299490427410587,0.11318605059822648
MA,2020-01-01,2024-12-31,144,0.5753886262618717,0.7585,0.5179,127.993,0.0195,Large,0.3032380230564866,0.06079234829772047,0.534432234545289,0.18539135947974794,0.11375127540621578
HD,2020-01-01,2024-12-31,1,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,0.0,0.0,,0.0,0.0
HD,2020-01-01,2024-12-31,2,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,0.0,0.0,,0.0,0.0
HD,2020-01-01,2024-12-31,3,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,0.0,0.0,,0.0,0.0
HD,2020-01-01,2024-12-31,5,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,-0.09209592885357426,-0.01846314564128935,-0.20217212091509118,0.24102631629737725,0.09132389548924778
HD,2020-01-01,2024-12-31,8,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,-0.310180660773541,-0.06218418974934951,-0.5358808779911366,0.43386632500861855,0.1160410686465622
HD,2020-01-01,2024-12-31,13,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,-0.22026622979607952,-0.04415838497105174,-0.3313888124035281,0.33220200261762944,0.13325249169027656
HD,2020-01-01,2024-12-31,21,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,-0.3457198818554865,-0.06930899779441735,-0.3769993721859946,0.3727056281819999,0.18384380162899422
HD,2020-01-01,2024-12-31,34,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,-0.1651103727924752,-0.0331008861922862,-0.17590090217720838,0.3260810213315919,0.1881791723782023
HD,2020-01-01,2024-12-31,55,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,-0.02556734995735077,-0.005125673977129988,-0.036495425332338134,0.2777683513493855,0.14044702672880463
HD,2020-01-01,2024-12-31,89,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,0.06665726336196731,0.013363269981874116,0.110641922454178,0.2545909918746778,0.12077944494690492
HD,2020-01-01,2024-12-31,144,0.6910902437837245,0.3619,0.5635,125.5314,0.0184,Large,-0.01165100231284022,-0.002335761800187538,-0.02104824674362644,0.2641370539655412,0.11097179867937568
COST,2020-01-01,2024-12-31,1,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,0.0,0.0,,0.0,0.0
COST,2020-01-01,2024-12-31,2,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,0.0,0.0,,0.0,0.0
COST,2020-01-01,2024-12-31,3,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,0.0,0.0,,0.0,0.0
COST,2020-01-01,2024-12-31,5,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,-0.3055948534949667,-0.06126483936414606,-0.7132341545102239,0.31980800446253166,0.08589723161283054
COST,2020-01-01,2024-12-31,8,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,-0.6249039698635659,-0.1252790774905478,-1.0006674183088573,0.5084922082127432,0.12519551970850745
COST,2020-01-01,2024-12-31,13,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,-0.252036514912655,-0.050527606808264965,-0.37822636216969113,0.3335528322185527,0.1335909176674358
COST,2020-01-01,2024-12-31,21,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,-0.2809489916453932,-0.05632390285969697,-0.4074705843521491,0.46749182800212663,0.13822814461379634
COST,2020-01-01,2024-12-31,34,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,-0.25977771002464833,-0.052079540911862676,-0.33098780475004913,0.4441129977152042,0.1573457999493105
COST,2020-01-01,2024-12-31,55,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,-0.5340105322426749,-0.10705700407729044,-0.746546846749376,0.4597491088035287,0.14340292848793004
COST,2020-01-01,2024-12-31,89,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,-0.3273822926186549,-0.06563272692116233,-0.5229573766647041,0.3385643501146529,0.1255030139162622
COST,2020-01-01,2024-12-31,144,1.234203441770071,0.9123,0.6075,1080.1125,0.0152,Large,-0.27669933446499684,-0.0554719429476366,-0.4209711747500801,0.31224155071746906,0.13177135698321596
AVGO,2020-01-01,2024-12-31,1,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,0.0,0.0,,0.0,0.0
AVGO,2020-01-01,2024-12-31,2,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,0.0,0.0,,0.0,0.0
AVGO,2020-01-01,2024-12-31,3,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,0.0,0.0,,0.0,0.0
AVGO,2020-01-01,2024-12-31,5,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,-0.07736949875979725,-0.01551083030029348,-0.09897597357451562,0.43841887792598433,0.15671308642006848
AVGO,2020-01-01,2024-12-31,8,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,0.15147863877647438,0.03036803259480632,0.1656461274168716,0.31815133875874035,0.1833307730664957
AVGO,2020-01-01,2024-12-31,13,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,0.10500093721791393,0.021050307222684413,0.09266983221511105,0.3625249105036056,0.22715382902411127
AVGO,2020-01-01,2024-12-31,21,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,-0.3283095591640355,-0.06581862283956798,-0.23726836350006883,0.4037329275773204,0.27740159652405105
AVGO,2020-01-01,2024-12-31,34,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,-0.17654198154548284,-0.035392664558044296,-0.1298070344446255,0.4021409787917357,0.2726559828554013
AVGO,2020-01-01,2024-12-31,55,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,0.19970137445817115,0.04003559774340424,0.1932694198406064,0.3134750558401692,0.20714915880858178
AVGO,2020-01-01,2024-12-31,89,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,-0.6051158391138171,-0.12131200593212561,-0.5953201140846829,0.5391695248939347,0.2037760913196178
AVGO,2020-01-01,2024-12-31,144,2.1283397975644567,0.989,0.7525,-1187.7188,0.0263,Large,-0.39317978520398966,-0.0788236323559311,-0.3701411505277839,0.5068507728414211,0.2129556042162201
LLY,2020-01-01,2024-12-31,1,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,0.0,0.0,,0.0,0.0
LLY,2020-01-01,2024-12-31,2,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,0.0,0.0,,0.0,0.0
LLY,2020-01-01,2024-12-31,3,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,0.0,0.0,,0.0,0.0
LLY,2020-01-01,2024-12-31,5,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,-0.5721418163699323,-0.11470146199301746,-1.061256071731333,0.4874107218206599,0.10808085347949388
LLY,2020-01-01,2024-12-31,8,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,-0.2957129924657631,-0.05928375027953246,-0.37880630500822515,0.484521893154949,0.15650148768839847
LLY,2020-01-01,2024-12-31,13,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,-0.3217997639583503,-0.06451355649761677,-0.3956849951706983,0.4725126232918906,0.16304271651692442
LLY,2020-01-01,2024-12-31,21,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,-0.39064090982516375,-0.07831464540647674,-0.4516254413215884,0.5822784253177344,0.17340618627973026
LLY,2020-01-01,2024-12-31,34,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,0.05566924506009707,0.011160421444029007,0.055888780827520405,0.4783565095508757,0.1996898353977595
LLY,2020-01-01,2024-12-31,55,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,-0.41118100139855773,-0.08243246806080871,-0.4575825830848129,0.5065344964886604,0.1801477396824998
LLY,2020-01-01,2024-12-31,89,1.8297652522081103,0.8867,0.6871,1100.1505,0.0203,Large,-0.6705503154848325,-0.13443013484660127,-0.8152906526044703,0.5628839509084715,0.16488614755628583
