Date,BJK,FDN,IGV,IHF,IHI,IPAY,ITA,ITB,KBE,PBI,PJP,PKB,RETL,SMH,SOXX,TAN,WCLD,XAR,XBI,XLE,XLP,XLU,XLY,XOP,XRT
2012-09-14,25.00260353088379,38.70000076293945,12.938400268554688,12.166431427001953,10.782471656799316,,28.658992767333984,18.857250213623047,18.521242141723633,8.262105941772461,28.91988754272461,15.63221263885498,3.3556556701660156,14.191152572631836,15.945244789123535,14.75408935546875,,26.626930236816406,29.950674057006836,48.34866714477539,25.459583282470703,23.77704429626465,40.94211959838867,191.88157653808594,27.087682723999023
2012-09-17,24.98805046081543,38.40999984741211,12.87228775024414,12.198648452758789,10.784035682678223,,28.525602340698242,18.502323150634766,18.197891235351562,8.051087379455566,29.16143035888672,15.30473518371582,3.3061745166778564,14.050604820251465,15.781278610229492,14.529202461242676,,26.55363655090332,30.266511917114258,47.98244857788086,25.530731201171875,23.627378463745117,40.78765869140625,188.93954467773438,26.933801651000977
2012-09-18,24.958946228027344,38.29999923706055,12.775069236755371,12.250560760498047,10.829394340515137,,28.50839614868164,18.278165817260742,18.092609405517578,7.904998302459717,29.336349487304688,15.179524421691895,3.2552714347839355,14.037827491760254,15.71511173248291,14.553297996520996,,26.35103988647461,30.550128936767578,47.6414794921875,25.67304229736328,23.555805206298828,40.590293884277344,185.22149658203125,26.63019371032715
2012-09-19,25.075366973876953,38.52000045776367,12.780899047851562,12.250560760498047,10.840346336364746,,28.50839614868164,18.75450325012207,18.145248413085938,7.818431854248047,28.828250885009766,15.439579010009766,3.384378433227539,13.89727783203125,15.62018871307373,14.794248580932617,,26.540708541870117,30.71127700805664,47.18052673339844,25.744199752807617,23.58182716369629,41.01079177856445,183.44334411621094,26.8922176361084
2012-09-20,24.84251594543457,38.34000015258789,12.763398170471191,12.22192096710205,10.83409309387207,,28.35348129272461,18.857250213623047,18.002376556396484,7.775141716003418,28.978187561035156,15.429945945739746,3.3388783931732178,13.739692687988281,15.46772575378418,14.44888687133789,,26.2993106842041,30.704822540283203,47.3131217956543,25.88652229309082,23.679431915283203,40.95928192138672,184.154541015625,26.81734848022461
2012-09-21,24.69698715209961,38.41999816894531,12.730344772338867,12.315003395080566,10.898224830627441,,28.47397232055664,19.212156295776367,17.954038619995117,7.7318596839904785,29.114200592041016,15.670743942260742,3.361912488937378,13.752472877502441,15.484984397888184,14.328413009643555,,26.383207321166992,31.020673751831055,47.36637878417969,25.768281936645508,23.6932430267334,40.930015563964844,185.03897094726562,26.710956573486328
2012-09-24,24.60966682434082,38.18000030517578,12.588397026062012,12.288148880004883,10.915432929992676,,28.28032684326172,18.959980010986328,18.037118911743164,7.710213661193848,28.897239685058594,15.651476860046387,3.271195411682129,13.560813903808594,15.263483047485352,14.071402549743652,,26.383207321166992,30.550128936767578,47.12538528442383,25.854263305664062,23.91683006286621,40.818058013916016,182.70654296875,26.5190372467041
2012-09-25,24.44230079650879,37.75,12.359074592590332,12.234418869018555,10.820538520812988,,28.095062255859375,18.653457641601562,17.772756576538086,7.553307056427002,28.8221492767334,15.324003219604492,3.1819019317626953,13.335084915161133,14.883522987365723,13.846517562866211,,26.383207321166992,30.21494483947754,46.61163330078125,25.675121307373047,23.864225387573242,40.33583068847656,180.0502166748047,26.14352798461914
2012-09-26,24.318599700927734,37.470001220703125,12.219027519226074,12.175315856933594,10.75007152557373,,28.034616470336914,18.008621215820312,17.667016983032227,7.542483806610107,28.680282592773438,15.015787124633789,3.1790571212768555,13.292494773864746,14.776610374450684,13.444933891296387,,26.149686813354492,29.7830753326416,46.16766357421875,25.675121307373047,23.91683006286621,40.060245513916016,176.7459259033203,26.064252853393555
2012-09-27,24.820690155029297,38.06999969482422,12.417425155639648,12.334716796875,10.826802253723145,,28.26780128479004,18.30767250061035,17.818071365356445,7.5857672691345215,28.88055419921875,15.28547477722168,3.234227180480957,13.582108497619629,15.111785888671875,13.77423095703125,,26.352935791015625,30.163379669189453,46.79556655883789,25.761112213134766,23.818187713623047,40.4649772644043,181.08676147460938,26.302072525024414
