AAPL,MSFT,JPM,NVDA,XOM,JNJ,UNH,PG,V,MA,HD,COST,AVGO,LLY,BAC,MRK,ADBE,GOOGL,AMZN,CVX,PFE,TFX,HES,WU,CHDN,CROX,FICO,ROK,LII,WDC,MTCH,MKC,CLF,FE,REG,AKAM,ILMN,TXT,EXR,MKC,CLF,FE,AKAM,TXT,INSM,NEOG,ACLS,PRDO,IMMR,CVCO,STRL,TPC,GHC,FIZZ,CMTL,MGEE,CRVL,CVGW,CLW,AMSC,BBY,PRTS,FIZZ,PRTS
1.8660704114955233,3.1494802310030905,3.3713729820952687,-0.9173335222095983,3.6541752443264133,3.7232342003785948,3.330822157919113,3.672053488429217,2.978297440565776,3.1955983424818597,2.999686960246789,3.7365425577823617,0.23278898094735345,3.203584565176095,2.554880709707889,3.1472635972112593,3.6095656680420984,2.683431965984617,1.8532464390814345,3.759749034854431,2.3254535479410636,3.9438166470191085,3.931790028249348,2.3691954695756934,1.7339665204467516,2.0068708565359223,3.1120114425600662,3.57585110822202,3.493682200673973,3.4298815568637058,1.7463892036499846,2.6385052723088385,3.7612805759546863,3.141378372799605,3.039390695708918,3.303951971997548,3.612336591825231,3.103433016729104,1.9414445586056432,2.63850499967996,3.7612803985411665,3.141378207916248,3.303951971997548,3.1034333592492853,2.1633230037369904,1.7907586436841578,1.8373700138890796,3.1175606132381026,1.5163810418588903,3.6918749364707226,3.042138682785304,2.942082939216925,5.380422624187827,1.1955747017995029,3.200071277205653,2.7683046539818257,1.673351223863692,2.6179938096793354,3.305053521109253,6.016157159698354,3.1807603478843145,1.8196988502826035,1.1955747017995029,1.8196988502826035
1.8505584767454633,3.1329452401213964,3.3741416271697395,-0.9213577082973942,3.6361121992886023,3.7201690376424996,3.3141740056436837,3.658416687549672,2.9733905826667706,3.190448375508596,2.9920400867851633,3.7249400395427914,0.2411758083653797,3.2006399551008666,2.565243486048313,3.1573066863202004,3.597038296446349,2.671086222037952,1.8388020810204655,3.7403602614374156,2.322449314534403,3.939534146044966,3.9157997390944113,2.350902577137563,1.7251840306895223,1.997417690673305,3.105398947428942,3.5592404049841893,3.475573146034837,3.414189714711603,1.7584936682051917,2.626509781910142,3.714021262705449,3.1272454203338063,3.014638119802785,3.2939833256644473,3.6017796762777023,3.0738439669240174,1.9440011156163497,2.626509299052036,3.714021448704657,3.1272455039488913,3.2939833256644473,3.0738435259157724,2.151762247616406,1.7709560943493643,1.9459101490553132,3.099534483016524,1.506269714384413,3.6470152659263833,3.0233474146113988,2.9456122135478604,5.36743145668055,1.1735023935631768,3.19440135483433,2.753743611765593,1.6502598459191975,2.559890545695966,3.2676659890376327,5.985194934094387,3.1722850568117944,1.8082887555452603,1.1735023935631768,1.8082887555452603
1.833121326541087,3.113802811280471,3.3059712869659705,-0.9393762777920983,3.6163685640996217,3.701890865291898,3.271299979835965,3.6482744366958593,2.938825990635326,3.1717464855078403,2.9857397922687436,3.711985010430729,0.24284480350212176,3.168215810590808,2.501392081758383,3.1338805416364877,3.5785063881128623,2.6755043810500325,1.8454581780628274,3.7156170710674634,2.2867130110793843,3.9317453712649115,3.8855268379360854,2.3473062447099804,1.7141640716569841,1.993338863414965,3.0798654958654716,3.5450797632198467,3.4666505349028243,3.4371944001922325,1.7250865103397175,2.6197823060425742,3.6194023053691193,3.100361549631271,2.989256981622887,3.285412322970634,3.597791856808975,3.033600569377612,1.927698670611046,2.6197831393862665,3.6194024075980002,3.100361377844308,3.285412322970634,3.0336004775540544,2.151762247616406,1.7537882612202784,1.9286186685791065,3.1175606132381026,1.4815771440867451,3.5937442296308677,3.004196355748666,2.9561254156049386,5.376446788288471,1.165747107987862,3.188425977112362,2.7328185465217105,1.6000606633404046,2.531334469043282,3.2168738527762626,5.941223314626241,3.1566878106080627,1.7850704874777572,1.165747107987862,1.7850704874777572
1.7822502950309789,3.0781878862638856,3.271338060106719,-0.9745929535889873,3.607332688768155,3.6897809374567236,3.273111095532497,3.656098039484153,2.918248898301758,3.1454873860809163,2.9586921264889487,3.7041312988684787,0.21865254769404432,3.151742305518758,2.463850643346104,3.103225684862109,3.537475031022627,2.617287985248593,1.8036056626101344,3.6937369078850337,2.272052813689971,3.9100512293807808,3.860290000638312,2.314344766314727,1.7155145622164034,1.9754689565877,3.0730364196310735,3.50964357057262,3.4697183739822504,3.331318767657496,1.7052743819463545,2.612466559126171,3.5649747759595187,3.077732790827632,2.9609185604537354,3.25114937359914,3.5696970910471784,3.0284538601897917,1.920753970564935,2.6124666990366494,3.5649747759595187,3.077732790827632,3.25114937359914,3.028453952487148,2.1282316604362044,1.7301340119236683,1.8562980052667872,3.1137250955532902,1.475307541978815,3.584629458143226,2.9796029071310066,2.929887764894699,5.376446788288471,1.163148589530198,3.158845761412478,2.7212989915762207,1.5926308587736029,2.573290157440903,3.1801349648287154,5.900992627240251,3.1296020917628655,1.7457155340553543,1.163148589530198,1.7457155340553543
1.8087974348527667,3.0905420826659906,3.2726142856625002,-0.957725094533549,3.6035430596105136,3.690097412510328,3.2682746294620597,3.661389998630839,2.9097516165771014,3.1480253516394066,2.955077793790604,3.712506454272716,0.22376486780913715,3.158196627549794,2.4692051983676375,3.100392127240596,3.5310553644535103,2.598920593403236,1.7943394829060462,3.6932007389698716,2.2662344028895194,3.9051085150830476,3.8821984879557956,2.3052610481570626,1.7176712183756666,1.9387416321328352,3.0938330817703332,3.522811164703187,3.4798786659113663,3.349560705571949,1.6959584002068226,2.6246306656131706,3.5771729112844373,3.08360699673953,2.9467341963079,3.2453229978551543,3.5683263098410825,3.0195025136895235,1.9242322099584097,2.6246306656131706,3.5771729112844373,3.083606909394822,3.2453229978551543,3.0195026068167743,2.1400661634962708,1.70772164494476,1.8180767527746666,3.100400200947701,1.4302838268833942,3.591817720253189,2.981633314354737,2.927328258786454,5.380129091520089,1.172643634696108,3.1856984350888595,2.7313495721215726,1.6097712614081725,2.5825068385757257,3.1546572395248815,5.918087110144291,3.13977863232442,1.7245507433339637,1.172643634696108,1.7245507433339637
1.8228316346439088,3.0966627583261537,3.2527808123086506,-0.9898980494907654,3.6046053261393425,3.6832724671507653,3.2511590506504526,3.662378586063136,2.8989662138376957,3.1326974526625646,2.9590524960527227,3.719087951157295,0.22997754148934305,3.1695997142462566,2.4550874740742326,3.0957372779677375,3.524594219343763,2.603392049451321,1.7874167159626184,3.6878207922751387,2.2625141726307914,3.905450166783373,3.8670820443507132,2.2879354432069614,1.7128115828033807,1.9286186685791065,3.1190165409791772,3.5126808905175,3.4778553674716934,3.33425994865113,1.693986088441336,2.6211320370976603,3.546634496914952,3.0885510426837195,2.9429365669626675,3.2453229978551543,3.5636514401288486,2.9926421769710436,1.9093649644171269,2.621131829042637,3.546634496914952,3.0885506081139558,3.2453229978551543,2.992642368296189,2.104134131009858,1.7072681630368174,1.791759469228055,3.0956289761594014,1.4562593805640134,3.567558927490866,2.9796029071310066,2.9107903770803127,5.368814680338211,1.1579312824622852,3.1716696259001935,2.7239687148536964,1.5703504377796644,2.573290157440903,3.1719938197786477,5.966915642910547,3.1271761010230703,1.7155980979710415,1.1579312824622852,1.7155980979710415
1.8322078588104258,3.1024087850156876,3.275670237632997,-0.9631161572519895,3.5988244540831036,3.6935711894797083,3.275520657072828,3.6643544953346323,2.9324116790623616,3.1632779298456946,2.9630118567390955,3.7121589794886227,0.2100738564394691,3.1759400835489764,2.4831267820540974,3.0972913031492797,3.500740993581049,2.60280193014388,1.814417462043675,3.681733468351594,2.274160430164332,3.9033987343610295,3.8636918690375346,2.2901175585546194,1.72598583438738,1.9782390388087765,3.1089309101000193,3.6092510479907096,3.4778553674716934,3.328861340376453,1.7038092361235728,2.633191410358366,3.53235024974896,3.079769665650237,2.944983429154697,3.251536604154054,3.5843832295624662,3.013331338367929,1.9137609855656177,2.6331909992361675,3.5323505843297776,3.079769928691759,3.251536604154054,3.013330963552912,2.116255537782656,1.7221233248879466,1.7984040056309996,3.122651859463857,1.4605235873143652,3.5898874922720516,2.995232137062492,2.8960919294168534,5.381002547734832,1.1570590412368345,3.182414996017227,2.7272231552817243,1.619718330077865,2.615777440358867,3.2005081706183454,5.9717719448867514,3.123392129949964,1.8277698730198415,1.1570590412368345,1.8277698730198415
1.7900077846076445,3.0850703468341414,3.279476606786497,-0.9973283173215305,3.589935503870652,3.6992298138110686,3.2812208036824133,3.6785597026926937,2.917281712684224,3.1360708981850927,2.9448891125053405,3.7090251396183653,0.22772289385174102,3.158196627549794,2.494907092925018,3.0797995642601945,3.4931686416436056,2.5882902962687937,1.840787675475511,3.6754717182290317,2.2544946237088292,3.9013430077981455,3.846219687376236,2.2846531704350728,1.7052052312203614,1.9919755054901092,3.0875492055798786,3.5913898151364836,3.4704838061139913,3.2999026156685565,1.694972730575713,2.6037256866279073,3.508413055637163,3.0670250114421234,2.9302727147846803,3.231199553456376,3.5642025477556354,2.943317532291188,1.9049503845195475,2.6037262511829007,3.5084135125522935,3.067025100247247,3.231199553456376,2.943317532291188,2.104134131009858,1.6843314240434961,1.811562077824738,3.0890858549093885,1.403615391725021,3.5840743524564074,2.9987277559107772,2.8801001408390112,5.368520067013222,1.163148589530198,3.158003507926262,2.7147414411934236,1.5878736578605122,2.5853699732228805,3.175341800531641,5.945420608606575,3.107832416949549,1.7967470455331813,1.163148589530198,1.7967470455331813
1.7530544655115439,3.0508847793439298,3.2657040378839968,-1.041808307113268,3.581742786055691,3.684386630354999,3.2682746294620597,3.6764499651160287,2.9097516165771014,3.137873082126925,2.9690989973552737,3.710419045495027,0.20834930950092076,3.1426925360139113,2.4824680741465994,3.0853150477438778,3.4750672066081942,2.5801153014726554,1.8358561254830623,3.6600620494851177,2.2561038866094356,3.881423391496828,3.8448362053026677,2.3004183835123713,1.6950637777256805,1.9947003002495844,3.074862265306058,3.556755892226378,3.4451660924369727,3.261431252647984,1.6850616972145567,2.599601870588567,3.5061629600285507,3.066108211194458,2.9228356581236965,3.206803274522168,3.5748890967031497,2.9407604752542458,1.9093649644171269,2.5996020831715745,3.5061629600285507,3.066108744513807,3.206803274522168,2.9407603744975175,2.116255537782656,1.6703124778799006,1.791759469228055,3.0397485018935084,1.4013608767717336,3.579064592364204,2.9454910811847346,2.9039929335300467,5.353811374521189,1.163148589530198,3.1509580653744114,2.714442550428382,1.6147571637139198,2.54273553235236,3.1972435309780742,5.9406974621611965,3.116051914744043,1.774952367075645,1.163148589530198,1.774952367075645
1.7668606032980028,3.0590138670024944,3.2832688285597964,-0.9679324729738363,3.608541834806892,3.6880389138861993,3.2722065625215437,3.683573271678085,2.92942756553376,3.1518607695978464,2.982574842022123,3.718742663600176,0.21522972436568766,3.1369945050192656,2.4981550010713605,3.0884531728050346,3.480624501199768,2.585910411875177,1.782298192498636,3.6801035898980663,2.2630465955880488,3.891173147237801,3.8776877207036815,2.3025733627311546,1.6839830827366515,1.9837562889218399,3.0785037224758023,3.587577793217373,3.455059531890098,3.305459476475064,1.695465511821976,2.607286129607425,3.5813608837198365,3.069084677527196,2.9461507139315684,3.2649957721385827,3.5897682956194408,2.9960392142053403,1.9190100585978624,2.6072859889702498,3.5813609899125667,3.0690844116599387,3.2649957721385827,2.996039786234161,2.1633230037369904,1.6847954251112827,1.843719235320376,3.032828126860747,1.466886381019213,3.5345620581198025,2.9134370349690686,2.9232193327477116,5.36656836542205,1.1648818091688238,3.1560357303788478,2.7156380195318905,1.6253112465718973,2.543332113188121,3.16610776576378,5.985194934094387,3.1190484081339482,1.791759469228055,1.1648818091688238,1.791759469228055
1.772646749383544,3.0607719143703584,3.3062183199752906,-0.957725094533549,3.6202587188374897,3.7022034374579293,3.299596802126866,3.698146248482715,2.933602551403261,3.1484611864006595,3.004867626805862,3.7334839587661324,0.2265934232772089,3.1545535075704367,2.5097605366341984,3.120315779206554,3.495901303251414,2.5823394483170587,1.775968806574203,3.6918583920332186,2.2867130110793843,3.9052792019035665,3.9023308016577065,2.317000759121477,1.6825897437864261,2.016235496252985,3.0675395935433047,3.5861697096060787,3.4653682533806305,3.324669275970756,1.6984182448895164,2.618702056134188,3.614922121811629,3.0770524406385804,2.947025409366557,3.272227032190504,3.605487251041035,2.9979757534524945,1.9414445586056432,2.618701917093387,3.614922019123706,3.077052616476746,3.272227032190504,2.9979755631450433,2.1400661634962708,1.6871118535183456,1.951608164751347,3.031438267842768,1.4214732507073191,3.53427034924408,2.928523564659441,2.9610931281350457,5.363724736582754,1.1683388916440773,3.109381818787413,2.706031206703099,1.6714733356207285,2.522849365832341,3.269759046784207,5.877455613394642,3.133095046914974,1.7766458055994125,1.1683388916440773,1.7766458055994125
1.78970656631953,3.0667271146763366,3.2997856069447296,-0.9493968296990872,3.6148682092014925,3.6965622300628174,3.2779246423377537,3.6941638906190257,2.927752576311376,3.1285460430068586,2.985388914463685,3.727510971455835,0.22206340884413844,3.145812627697996,2.5052627661039524,3.0993596158472085,3.495901303251414,2.6004380351305674,1.7842311899955177,3.67506249514923,2.2633570861129932,3.901171262107667,3.8835312674905156,2.223651878298926,1.683704835839029,1.9947003002495844,3.0564538288615615,3.577070533179612,3.493682200673973,3.3251632560829205,1.7317627391577082,2.604822721021344,3.6151465724091576,3.061081506377477,2.9281960998796364,3.2771447329921766,3.6060157842276563,2.987280193198776,1.9320143811594355,2.604822368561184,3.61514646974428,3.0610820423844127,3.2771447329921766,2.987280770260014,2.116255537782656,1.6861859612856205,1.9629077093507217,3.021654788059286,1.4214732507073191,3.5397992045319553,2.922085729279452,2.9675144202118795,5.363063910099569,1.1588026887154907,3.077328644273267,2.702707457735774,1.6515391177121583,2.5112178954431275,3.2437635076317965,5.823933039703212,3.1263664904552155,1.7715567813732764,1.1588026887154907,1.7715567813732764
1.7530025029993868,3.0387463217758746,3.250436634076582,-1.0092074257634207,3.5862335402814955,3.6808805527913746,3.2517753080719216,3.674010004568289,2.922109853150501,3.0199849827187295,2.9662390352260135,3.7292210781478086,0.19910060424003262,3.1275209776954562,2.453732370111794,3.0566200299800146,3.4732079697000513,2.5741345764901573,1.7573405305127534,3.649608202574237,2.2311578682023083,3.877567379930685,3.8366702802436237,2.186269590747105,1.6542990409050031,1.9615022625935465,3.0132680863452843,3.549891590838782,3.469207918602935,3.280464480935141,1.7188472274666262,2.5846141196904573,3.513147239087785,3.038905536099654,2.8974337291478043,3.23907054112596,3.572979319711822,2.942295333003852,1.89427370249936,2.584614047759399,3.513147239087785,3.038905718775082,3.23907054112596,2.942295333003852,2.116255537782656,1.652268417111179,1.8687205133076226,3.0041808471913938,1.4214732507073191,3.5204607799167995,2.9025198541454498,2.9242481993650493,5.333215207244723,1.1350025568032276,3.068768422774977,2.6831470983860015,1.6285867599641746,2.5118334953042534,3.221671899997255,5.771129529095818,3.0867031105241884,1.7404661413782472,1.1350025568032276,1.7404661413782472
1.770602408522246,3.045190785438187,3.2491319180071048,-0.9892815257207619,3.587469086678378,3.6808805527913746,3.254236915248652,3.6723795980131686,2.916192057764149,3.013797593151869,2.9680276291751437,3.730245795079685,0.1979386128738756,3.123185705342209,2.47053975216068,3.0465970236377866,3.489513476679709,2.5826594982821844,1.769769478633021,3.6469423703328796,2.2272679673746367,3.87457751007652,3.8481186418940885,2.183848285953768,1.6491208307188996,1.9344157806547146,3.005966815615536,3.5623373905080786,3.502862494347368,3.2986352658254487,1.7379224543328107,2.5848936047148716,3.5487957713338454,3.030040576779508,2.933527858951426,3.2315945852232195,3.5413539843874626,2.9084996196430226,1.9093649644171269,2.584894467645962,3.5487957713338454,3.030040208175332,3.2315945852232195,2.9084995155827955,2.116255537782656,1.664649530287759,1.8500283983448613,2.999883857262545,1.4605235873143652,3.506457947256781,2.9231616012282804,2.920126571922522,5.323158908715722,1.150932107606771,3.0309101963971683,2.690220868194141,1.6383493214009779,2.518579815421416,3.2345523222789483,5.762680154266449,3.0931449141565084,1.7245507433339637,1.150932107606771,1.7245507433339637
