AAPL,MSFT,JPM,NVDA,XOM,JNJ,UNH,PG,V,MA,HD,COST,AVGO,LLY,BAC,MRK,ADBE,GOOGL,AMZN,CVX,PFE,TFX,HES,WU,CHDN,CROX,FICO,ROK,LII,WDC,MTCH,MKC,CLF,FE,REG,AKAM,ILMN,TXT,EXR,INSM,NEOG,ACLS,PRDO,IMMR,CVCO,STRL,TPC,GHC,FIZZ,CMTL,MGEE,CRVL,CVGW,CLW,AMSC,BBY,PRTS
1.8660705590580122,3.14947982212081,3.3713729820952687,-0.9173334476260606,3.654175343061591,3.7232343846720726,3.330822157919113,3.6720538763717685,2.9782977316999117,3.1955982643911494,2.9996867702647148,3.7365420122109154,0.2327890753993428,3.203584565176095,2.554880635605961,3.147263925042841,3.6095656680420984,2.683431965984617,1.8532464390814345,3.759749034854431,2.325453641152333,3.9438166470191085,3.9317898786480394,2.3691954695756934,1.7339668572512765,2.0068708565359223,3.1120111878641423,3.5758512150014625,3.493682316597918,3.422509053573162,1.7463892036499846,2.6385048633654926,3.76128048724793,3.141378207916248,3.039390239241716,3.303951971997548,3.612336591825231,3.1034326742088054,1.9414444217566968,2.1633230037369904,1.7907586436841578,1.8373700138890796,3.113607535860144,1.5163811465269443,3.6918749364707226,3.042138682785304,2.942082939216925,5.38042255390775,1.1955746296707181,3.2000711994634576,2.7633156635452965,1.673351223863692,2.6179934618310226,3.305053521109253,6.016157159698354,3.1807608234325366,1.8196988502826035
1.850558551680123,3.132945323261246,3.374142084423129,-0.9213580078345718,3.636112701962703,3.720169130072121,3.314174144361603,3.658416687549672,2.9733905826667706,3.190448140026841,2.9920403739457124,3.724939763573672,0.24117608935480153,3.2006394889127887,2.565243412710321,3.1573063617644768,3.597038296446349,2.6710861560655808,1.8388020810204655,3.7403604426015455,2.32244894056744,3.9395338491504384,3.9158000431197526,2.350902758875681,1.7251841156334167,1.997417690673305,3.1053991183526928,3.5592406221200523,3.475573146034837,3.406817077400005,1.7584936682051917,2.626509299052036,3.7140215417042475,3.1272458384091606,3.0146383069655003,3.2939833256644473,3.6017796762777023,3.073843614117437,1.9440007061177011,2.151762247616406,1.7709560943493643,1.9459101490553132,3.0955812506036042,1.506269714384413,3.6470152659263833,3.0233474146113988,2.9456122135478604,5.3674315278795985,1.1735025410402278,3.194401042097334,2.748754390832191,1.6502598459191975,2.559890693159186,3.2676659890376327,5.985194934094387,3.172284976879146,1.8082887555452603
1.8331209452771735,3.1138027265337853,3.3059716366170906,-0.9393762015462808,3.6163686666391093,3.701891053561089,3.271299907438632,3.648274635334884,2.9388263944425415,3.171746645459241,2.9857400812442,3.7119851036199005,0.2428448970090782,3.168216372400667,2.50139192541146,3.1338805416364877,3.5785063881128623,2.6755043810500325,1.8454581780628274,3.71561660681075,2.28671281729299,3.9317453712649115,3.885526759593621,2.3473063359064272,1.7141639857718276,1.993338863414965,3.0798659342259596,3.545079322754663,3.4666501776018404,3.4298218133314893,1.7250865103397175,2.6197827921598127,3.6194023053691193,3.100361549631271,2.9892572695837476,3.285412322970634,3.597791856808975,3.0336003857304887,1.9276984624964715,2.151762247616406,1.7537882612202784,1.9286186685791065,3.113607535860144,1.4815771440867451,3.5937442296308677,3.004196355748666,2.9561254156049386,5.376446717728415,1.16574733092569,3.1884262130707812,2.7278293415550974,1.6000606633404046,2.531334241440902,3.2168738527762626,5.941223314626241,3.156688054175478,1.7850704874777572
1.7822503752631613,3.0781878862638856,3.2713384220795216,-0.9745931905253714,3.607332067946607,3.6897809374567236,3.273111384597772,3.6560979409386305,2.918248795251114,3.145486975562768,2.9586918295906304,3.704131111020584,0.21865283508407393,3.151742305518758,2.4638503998541266,3.103225941805523,3.537475031022627,2.617287985248593,1.8036056626101344,3.693736623169057,2.272053206986391,3.9100510764917127,3.8602899202935723,2.3143445778096887,1.7155145622164034,1.9754689565877,3.073036596176829,3.509643342395924,3.4697183739822504,3.3239460838670642,1.7052743819463545,2.612466559126171,3.5649747759595187,3.077732615109026,2.9609186591997254,3.25114937359914,3.5696970910471784,3.0284542293791663,1.9207539007099739,2.1282316604362044,1.7301340119236683,1.8562980052667872,3.1097720278222774,1.475307541978815,3.584629458143226,2.9796029071310066,2.929887764894699,5.376446717728415,1.163148515024224,3.15884568039834,2.716309847332082,1.5926308587736029,2.5732905211919874,3.1801349648287154,5.900992627240251,3.1296023420176353,1.7457155340553543
1.8087975911133019,3.090542256148089,3.272614502569199,-0.957725094533549,3.6035430596105136,3.690097317258975,3.268274411611968,3.6613899006054385,2.9097517205071157,3.1480255154303944,2.9550780917638644,3.712506733694464,0.22376467719272564,3.158196627549794,2.4692054405592487,3.1003917836771455,3.5310553644535103,2.598920593403236,1.7943394829060462,3.693200644013656,2.266234303991632,3.90510866872965,3.8821985665594396,2.3052614286072854,1.7176713039601317,1.9387416321328352,3.0938330817703332,3.5228112772990943,3.479878900981752,3.342188047767434,1.6959584002068226,2.624630734722624,3.5771728046460316,3.08360699673953,2.94673409615127,3.2453229978551543,3.5683263098410825,3.01950279307125,1.9242321403459988,2.1400661634962708,1.70772164494476,1.8180767527746666,3.0964471194546395,1.4302837128043846,3.591817720253189,2.981633314354737,2.927328258786454,5.380129021219379,1.1726437822998608,3.1856984350888595,2.7263598187257885,1.6097712614081725,2.582506910658518,3.1546572395248815,5.918087110144291,3.139778714898079,1.7245507433339637
1.8228317116853423,3.0966624996908263,3.252780738558087,-0.9898979692939078,3.6046057411505035,3.6832723712471034,3.2511589767801863,3.6623791736341866,2.8989656885524884,3.132697618983464,2.9590522981918363,3.7190880436868947,0.22997773092515206,3.169599954688969,2.455087555952591,3.095737364259323,3.524594219343763,2.603392049451321,1.7874167159626184,3.6878206013382266,2.2625144704302174,3.9054497827979753,3.8670822039524624,2.2879349593327705,1.7128114968019867,1.9286186685791065,3.1190166252851594,3.5126813454867483,3.4778552496984303,3.3268872883784564,1.693986088441336,2.6211316903392636,3.5466341670792874,3.0885508688558367,2.9429366675003683,3.2453229978551543,3.5636514401288486,2.992642368296189,1.909365388347547,2.104134131009858,1.7072681630368174,1.791759469228055,3.0916757526210876,1.4562591582562028,3.567558927490866,2.9796029071310066,2.9107903770803127,5.368814822539471,1.1579312075665746,3.1716696259001935,2.7189798880671745,1.5703504377796644,2.5732905211919874,3.1719938197786477,5.966915642910547,3.1271761010230703,1.7155980979710415
1.832207477198081,3.1024090421690844,3.2756699493064523,-0.963116235329536,3.5988243497287673,3.6935711894797083,3.275520945442421,3.6643542998641525,2.932411475859457,3.163278171813249,2.963011659660063,3.7121589794886227,0.21007375981742876,3.1759404021130173,2.4831263839818343,3.0972909585188457,3.500740993581049,2.6028020007784907,1.814417462043675,3.6817333723002226,2.27416052828144,3.9033985804514764,3.8636917889656526,2.290117655118486,1.72598583438738,1.9782390388087765,3.1089309952605824,3.6092507381748926,3.4778552496984303,3.3214884890479643,1.703809322902669,2.633191204797288,3.5323503612759115,3.0797702794136805,2.944983328822562,3.251536604154054,3.5843832295624662,3.013331244664188,1.9137607041849163,2.116255537782656,1.7221233248879466,1.7984040056309996,3.118698656893901,1.4605236979952778,3.5898874922720516,2.995232137062492,2.8960919294168534,5.38100282869211,1.1570588913146964,3.182414996017227,2.7222340301718844,1.619718330077865,2.615777788978874,3.2005081706183454,5.9717719448867514,3.123392046012057,1.8277698730198415
1.7900076253832458,3.0850704340511195,3.2794765349787163,-0.9973283173215305,3.5899351880124044,3.6992298138110686,3.2812208036824133,3.6785601844760554,2.9172810937818947,3.1360708153046972,2.94488861079725,3.709025513479945,0.22772289385174102,3.158196627549794,2.494906935560892,3.0797991258706117,3.4931686416436056,2.588290224601681,1.840787675475511,3.67547191153842,2.2544948238403357,3.9013430077981455,3.8462194429265972,2.28465307334209,1.7052050579042637,1.9919755054901092,3.0875491185788237,3.591389604870345,3.470484399337,3.2925297831455818,1.6949726430263872,2.6037256866279073,3.508413284094754,3.067025189052363,2.930273122060583,3.231199553456376,3.5642025477556354,2.943317431791771,1.904950313551858,2.104134131009858,1.6843314240434961,1.811562077824738,3.085132705031947,1.403615391725021,3.5840743524564074,2.9987277559107772,2.8801001408390112,5.368520138134805,1.163148515024224,3.1580034268438606,2.7097524588162134,1.5878736578605122,2.5853697575927352,3.175341800531641,5.945420608606575,3.1078322464412014,1.7967470455331813
1.7530545481207014,3.0508848695940185,3.2657041106875915,-1.0418082226434247,3.581742786055691,3.684386630354999,3.268274411611968,3.676450254796579,2.9097517205071157,3.137873247589233,2.9690990952967735,3.710419232165452,0.20834892234561117,3.142692865347461,2.4824680741465994,3.085314960548231,3.4750672066081942,2.5801153014726554,1.8358561254830623,3.6600617550181087,2.2561036867996944,3.881423470161421,3.844836286898676,2.3004185746609314,1.6950639528083677,1.9947003002495844,3.074862617753435,3.556755783388355,3.4451663966539154,3.2540586827008107,1.6850616972145567,2.5996019414495746,3.5061630745146677,3.066108388967606,2.922835863281781,3.206803274522168,3.5748890967031497,2.9407604752542458,1.909365388347547,2.116255537782656,1.6703124778799006,1.791759469228055,3.0357953131486166,1.401360641918339,3.579064592364204,2.9454910811847346,2.9039929335300467,5.353811374521189,1.163148515024224,3.1509582286857514,2.7094533427236134,1.6147571637139198,2.542735607359751,3.1972435309780742,5.9406974621611965,3.1160514919624926,1.774952367075645
1.7668606032980028,3.0590136879636467,3.2832692577756,-0.9679324729738363,3.608541628116489,3.6880392002290345,3.272206128531093,3.6835730799284394,2.92942756553376,3.151860443269797,2.982574648761078,3.7187424784770413,0.21523010886620275,3.1369946706270087,2.4981548442175097,3.0884530858825903,3.480624501199768,2.5859103400373016,1.782298192498636,3.680103686106108,2.263046496374391,3.891172835632303,3.8776877207036815,2.3025736488367645,1.6839834368036464,1.9837562889218399,3.0785034591010043,3.5875781098211017,3.4550600138453036,3.2980867705201677,1.695465511821976,2.6072855670586064,3.5813612022979924,3.0690844116599387,2.946150613716482,3.2649957721385827,3.5897682956194408,2.9960396908960467,1.9190097087133715,2.1633230037369904,1.6847954251112827,1.843719235320376,3.028875016645118,1.466886381019213,3.5345620581198025,2.9134370349690686,2.9232193327477116,5.366568222900982,1.1648818091688238,3.156035649136737,2.710648890166149,1.6253112465718973,2.5433321881507776,3.16610776576378,5.985194934094387,3.1190483238306457,1.791759469228055
1.7726468303899516,3.060772093094692,3.3062185297141586,-0.957725094533549,3.6202590252615634,3.7022034374579293,3.299596802126866,3.698145965019384,2.9336023484422014,3.1484610226810146,3.004867626805862,3.733484232387363,0.22659323319920469,3.1545535075704367,2.5097604591122016,3.12031611599259,3.495901303251414,2.582339376222194,1.775968806574203,3.6918580116981037,2.28671281729299,3.9052793555239456,3.9023311868426167,2.317000759121477,1.682589655146238,2.016235496252985,3.0675396823027428,3.5861698152893724,3.465368849646077,3.3172965903585325,1.6984183321377013,2.618702473256474,3.614922121811629,3.077052528557667,2.947025910003743,3.272227032190504,3.605487251041035,2.9979759437599096,1.9414444217566968,2.1400661634962708,1.6871118535183456,1.951608164751347,3.0274850994817033,1.421473365795858,3.53427034924408,2.928523564659441,2.9610931281350457,5.363724736582754,1.1683388916440773,3.1093817336652334,2.7010425197434698,1.6714733356207285,2.522849442346272,3.269759046784207,5.877455613394642,3.133095046914974,1.7766458055994125
1.789706645955704,3.066727647665714,3.2997858884012614,-0.9493968296990872,3.6148683118949414,3.6965614729621117,3.277924138902473,3.694163985483819,2.927752984614964,3.12854587599403,2.98538881810471,3.727510971455835,0.22206359978511564,3.1458127097749067,2.5052628439754048,3.09935944388804,3.495901303251414,2.6004380351305674,1.7842311899955177,3.6750623984549606,2.263357582027132,3.901171262107667,3.883531110492592,2.2236513622980216,1.683704835839029,1.9947003002495844,3.05645391861044,3.577070746478226,3.493682316597918,3.317790700449233,1.7317627391577082,2.604822368561184,3.61514646974428,3.061082310387773,2.9281963039409256,3.2771447329921766,3.6060157842276563,2.987280289375672,1.9320145193049767,2.116255537782656,1.6861859612856205,1.9629077093507217,3.017701674582499,1.421473365795858,3.5397992045319553,2.922085729279452,2.9675144202118795,5.363064053120952,1.1588026138850165,3.077328644273267,2.697718180186467,1.6515391177121583,2.5112177406249176,3.2437635076317965,5.823933039703212,3.126366741521021,1.7715567813732764
1.7530023377724662,3.0387458650144423,3.2504370036947523,-1.0092071804820717,3.58623375163458,3.6808804566580444,3.251775455721419,3.674010004568289,2.922109545189857,3.0199849827187295,2.9662393298920136,3.72922126134124,0.19910040886374913,3.1275205597351152,2.4537322881224,3.056620119713978,3.4732079697000513,2.5741345038013304,1.7573405305127534,3.6496081033870906,2.231158175487565,3.877567221993646,3.8366701979785742,2.1862696978781258,1.6542992232723595,1.9615022625935465,3.0132681800549435,3.549891810014126,3.4692081561951285,3.2730919447718914,1.7188471419827427,2.5846143354836024,3.5131474664663727,3.038905444761928,2.897433623929663,3.23907054112596,3.572979319711822,2.9422955342082213,1.894273774228803,2.116255537782656,1.652268417111179,1.8687205133076226,3.0002276929384992,1.421473365795858,3.5204607799167995,2.9025198541454498,2.9242481993650493,5.333214986212579,1.1350025568032276,3.068768600075839,2.678158200121878,1.6285867599641746,2.511833263219845,3.221671899997255,5.771129529095818,3.086703023449491,1.7404661413782472
1.770602408522246,3.045191239265295,3.24913214006756,-0.9892810448362807,3.58746877004013,3.6808804566580444,3.2542371361783777,3.672379985829229,2.916191851238496,3.013797312171658,2.968027825268109,3.730245612073845,0.19793851507215987,3.123185117655414,2.4705396715377974,3.046596842361982,3.489513476679709,2.5826594262103906,1.769769478633021,3.6469422708809645,2.2272684815127404,3.874576955641561,3.848118885879909,2.183848285953768,1.6491207390618159,1.9344157806547146,3.005967004408253,3.5623376069725152,3.5028621497534913,3.291262629336646,1.7379225382015164,2.5848936047148716,3.548795551918145,3.0300401160242667,2.9335276559752064,3.2315945852232195,3.5413539843874626,2.9084995155827955,1.909365388347547,2.116255537782656,1.664649530287759,1.8500283983448613,2.995930713488729,1.4605236979952778,3.506457947256781,2.9231616012282804,2.920126571922522,5.323158983137752,1.1509320321850134,3.0309099201843535,2.6852319037686594,1.6383493214009779,2.518579815421416,3.2345523222789483,5.762680154266449,3.0931446546097403,1.7245507433339637
1.763723078544124,3.0344266400672115,3.2333425142554626,-0.991132479396225,3.587003097788014,3.676561003178156,3.250233914888539,3.6676377921785535,2.922109545189857,3.0391155907977563,2.989594318908233,3.722706336660802,0.18683024391033862,3.1306889414567385,2.4352577266593536,3.0427779636670755,3.4672971595620155,2.586754294387768,1.764987579870339,3.6320812847545882,2.2205645287294695,3.882472698481327,3.831597807571515,2.163026882381862,1.6348868515755732,1.9615022625935465,2.9802354854171904,3.5457085496365854,3.505329268108266,3.2968267137390597,1.7374501619873228,2.5790055657093665,3.5205764556162125,3.016470821322677,2.913234268017606,3.2204745827944907,3.546694855009983,2.897866713242824,1.8897916289753696,2.0918641087734198,1.6603809705922328,1.7850704874777572,2.9906537678800507,1.4605236979952778,3.5166071787906032,2.899771886606976,2.8934444334451372,5.311129606723327,1.1367850556463746,2.9942116286710547,2.6710336406774386,1.6438393760084105,2.5136778699315148,3.287468602086577,5.732693778620079,3.083325532494638,1.702928213830758
1.7743302648181116,3.044833741221236,3.2514793746730875,-0.9991945630659084,3.6001255319418974,3.682794752849169,3.268274411611968,3.679856208414401,2.9247547109062353,3.0260003578869172,2.9993407530175946,3.7333141167434327,0.1856540962368139,3.142692865347461,2.434566959707658,3.03949330424812,3.475376822339997,2.592306258063959,1.7752065940242627,3.648766940226321,2.2228038327431396,3.893422199295648,3.8431044632797056,2.161788823391131,1.6380998772977262,1.9851308910284224,3.0248401732307832,3.5825406259987407,3.52073104517166,3.315070207267005,1.7463892036499846,2.58712796883728,3.5739036916842717,3.0346029636620133,2.8946735237849124,3.2296179395150086,3.55117042816383,2.90797064571414,1.8852893759885347,2.0918641087734198,1.6721931722666405,1.791759469228055,2.9987974487257,1.3692480439939803,3.5371840597847783,2.9047128877014243,2.9092258003179086,5.308484922703822,1.1596733362809155,3.0128916775023553,2.679391861420481,1.6579104980464998,2.5179684327706195,3.2701391391005403,5.741078239799655,3.097601594656079,1.7404661413782472
1.7688612925668872,3.044119997019627,3.2639051183898316,-0.9800762133801526,3.594742873169005,3.682316330250666,3.2594475683517143,3.678397617595736,2.930690797993807,3.041321694410225,2.99169112578785,3.7429971586166197,0.17440795013220406,3.127012692464012,2.448293928383865,3.0320625363989695,3.489208207749617,2.588589748282449,1.769513865481413,3.640882742053511,2.2149429823548195,3.8850907670725587,3.8462194429265972,2.1802055161196474,1.6313698081236907,2.001480013097615,3.0190707756765294,3.5867739298156534,3.5224273641882506,3.3073636072640635,1.7487284627527722,2.5890786819598066,3.5825212154524815,3.027872032994146,2.894058850726444,3.217274506821445,3.5444495895112937,2.906911544998551,1.8897916289753696,2.0918641087734198,1.6843314240434961,1.8245492612873577,3.002131603491011,1.3288143811168553,3.509453709560807,2.896464305597782,2.911832000820655,5.301260343142418,1.146532520369369,3.023870407166433,2.6824696987777075,1.6483379562092324,2.5198014604981207,3.261935328944346,5.75890177387728,3.0813502600929215,1.7137979621249846
