XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
24.32378578186035,,35.4089241027832,9.723342895507812,23.046703338623047,18.564800262451172,18.492246627807617,,17.819210052490234,24.821914672851562,26.805021286010742
24.460636138916016,,35.79684829711914,9.840790748596191,23.08414077758789,18.62155532836914,18.572010040283203,,17.87801170349121,24.82964515686035,26.93735122680664
24.28777503967285,,35.26346969604492,9.785157203674316,23.24138069152832,18.645870208740234,18.59195899963379,,17.795682907104492,24.999557495117188,26.929079055786133
24.022863388061523,,34.83952713012695,9.720720291137695,23.148221969604492,18.534461975097656,18.53721809387207,,17.77609634399414,24.990259170532227,26.847875595092773
24.376556396484375,,34.748291015625,9.770288467407227,23.215843200683594,18.672714233398438,18.630674362182617,,17.65743637084961,25.152986526489258,27.129610061645508
24.694169998168945,,34.88211441040039,9.850826263427734,23.478803634643555,18.851633071899414,18.777528762817383,,17.728633880615234,25.276966094970703,27.237321853637695
24.621994018554688,,34.6813850402832,9.857023239135742,23.31351089477539,18.762170791625977,18.644020080566406,,17.544706344604492,25.005756378173828,27.129610061645508
24.131132125854492,,34.09748458862305,9.900391578674316,23.298480987548828,18.794700622558594,18.617321014404297,,17.431970596313477,24.90502166748047,27.287052154541016
24.31159782409668,,34.109642028808594,9.912778854370117,23.358591079711914,18.705236434936523,18.630674362182617,,17.473506927490234,24.71904754638672,27.39478302001953
24.57145881652832,,34.77262496948242,9.925174713134766,23.568958282470703,18.762170791625977,18.717449188232422,,17.687097549438477,24.98251724243164,27.43621253967285
24.60755157470703,,34.827369689941406,9.86322021484375,23.606525421142578,18.843488693237305,18.750822067260742,,17.639631271362305,24.98251724243164,27.411352157592773
24.484830856323242,,34.98550796508789,9.881806373596191,23.471288681030273,18.786571502685547,18.644020080566406,,17.59810447692871,24.897268295288086,27.212486267089844
24.910717010498047,,35.60591125488281,9.962347030639648,23.621549606323242,18.754039764404297,18.764183044433594,,17.84136390686035,25.036754608154297,27.403059005737305
25.213891983032227,,36.23845291137695,10.061473846435547,23.794353485107422,18.97362518310547,18.764183044433594,,17.948165893554688,24.96700668334961,27.734516143798828
25.257205963134766,,36.23845291137695,10.166794776916504,23.801870346069336,18.989883422851562,18.70409393310547,,18.096500396728516,24.951509475708008,27.77595329284668
25.098400115966797,,35.879608154296875,10.129627227783203,23.666627883911133,18.916688919067383,18.58394432067871,,17.91849708557129,24.84302520751953,27.6765079498291
25.15614891052246,,36.00734329223633,10.21016788482666,23.74176025390625,18.9492244720459,18.617321014404297,,17.81169891357422,24.750038146972656,27.941686630249023
25.199453353881836,,36.39051055908203,10.24733829498291,23.876996994018555,19.095617294311523,18.717449188232422,,17.942235946655273,24.8585205078125,28.148826599121094
25.12005615234375,,36.47565460205078,10.290706634521484,23.929595947265625,19.13627815246582,18.777528762817383,,17.989700317382812,24.788787841796875,28.148826599121094
25.026214599609375,,36.347930908203125,10.296904563903809,23.9671630859375,19.19320297241211,18.717449188232422,,17.894765853881836,24.812028884887695,28.29798698425293
25.213891983032227,,36.69462966918945,10.563309669494629,24.27519989013672,19.4697208404541,18.744150161743164,,17.91256332397461,24.726797103881836,28.737167358398438
25.213891983032227,,36.688560485839844,10.519941329956055,24.508100509643555,19.559179306030273,18.710773468017578,,17.906633377075195,24.65705108642578,28.861459732055664
24.78078842163086,,36.06815719604492,10.135821342468262,24.109909057617188,19.29893684387207,18.630674362182617,,17.698965072631836,24.509824752807617,28.480281829833984
24.788009643554688,,36.11682891845703,10.234951972961426,24.064830780029297,19.339597702026367,18.70409393310547,,17.716772079467773,24.71129035949707,28.530006408691406
24.86741828918457,,36.8223762512207,10.371251106262207,24.342819213867188,19.4453182220459,18.757497787475586,,17.942235946655273,24.765533447265625,28.878040313720703
24.802444458007812,,36.785865783691406,10.309293746948242,24.508100509643555,19.485979080200195,18.757497787475586,,17.960033416748047,24.33159828186035,29.010610580444336
25.047868728637695,,36.87709426879883,10.365056037902832,24.733510971069336,19.53477668762207,18.757497787475586,,18.019367218017578,24.052635192871094,29.532665252685547
25.271635055541992,,37.76512145996094,10.396034240722656,24.88376808166504,19.583580017089844,18.710773468017578,,18.16176414489746,24.2928524017334,29.55751609802246
25.379919052124023,,37.63739776611328,10.234951972961426,24.93635368347168,19.559179306030273,18.670726776123047,,18.096500396728516,24.037141799926758,29.789533615112305
24.455963134765625,,36.481754302978516,9.887999534606934,24.335309982299805,19.176939010620117,18.34363555908203,,17.7879695892334,23.7581787109375,28.927759170532227
24.751924514770508,,36.852779388427734,10.030496597290039,24.508100509643555,19.233867645263672,18.490489959716797,,17.97190284729004,23.91316032409668,28.828325271606445
24.97568702697754,,36.895355224609375,10.25973129272461,25.064085006713867,19.429054260253906,18.550567626953125,,17.989700317382812,24.238605499267578,29.466373443603516
24.535362243652344,,36.439170837402344,10.011913299560547,24.470542907714844,19.022422790527344,18.443761825561523,,18.060897827148438,23.928651809692383,28.85317039489746
24.52092742919922,,36.852779388427734,10.203970909118652,24.958906173706055,19.282665252685547,18.550567626953125,,18.292306900024414,24.044891357421875,29.433218002319336
23.669157028198242,,35.8674430847168,9.925174713134766,24.170007705688477,18.729644775390625,18.36366844177246,,17.977840423583984,23.905405044555664,28.57144546508789
23.49591636657715,,35.30179977416992,9.869414329528809,23.861976623535156,18.6483154296875,18.430419921875,,17.85323715209961,23.982898712158203,28.165407180786133
22.723546981811523,,34.09748458862305,9.454318046569824,23.073083877563477,18.087160110473633,17.96982765197754,,17.36077308654785,23.339738845825195,27.162757873535156
22.470901489257812,,33.44667434692383,9.348991394042969,22.56218719482422,17.68865203857422,17.84966278076172,,17.26584243774414,23.02978515625,26.66557502746582
23.539222717285156,,34.87602233886719,9.869414329528809,23.854463577270508,18.501922607421875,18.37034034729004,,17.79983139038086,23.649696350097656,28.05768585205078
23.243267059326172,,34.6448974609375,9.832242012023926,23.786842346191406,18.379940032958984,18.36366844177246,,17.83542823791504,23.60320281982422,28.04939842224121
23.726898193359375,,35.12540054321289,9.943760871887207,24.31277084350586,18.859769821166992,18.490489959716797,,17.983766555786133,23.796916961669922,28.455427169799805
23.37320327758789,,34.900352478027344,9.764091491699219,23.937103271484375,18.583253860473633,18.37700843811035,,17.906633377075195,23.54120635986328,27.81737518310547
22.802947998046875,,34.20697021484375,9.510077476501465,23.4337215423584,18.225414276123047,18.203458786010742,,17.7582950592041,23.223506927490234,27.353342056274414
22.802947998046875,,33.854190826416016,9.51627254486084,23.373611450195312,18.314868927001953,18.397037506103516,,17.77609634399414,23.223506927490234,27.560501098632812
22.41315460205078,,33.592655181884766,9.243671417236328,23.080598831176758,18.038358688354492,18.29023551940918,,17.604032516479492,23.03752899169922,27.046741485595703
22.41315460205078,,33.209476470947266,9.256059646606445,22.787580490112305,17.900108337402344,18.243499755859375,,17.426036834716797,22.983293533325195,26.881017684936523
21.39535903930664,,31.725379943847656,8.828571319580078,21.795833587646484,17.330814361572266,17.70281219482422,,16.90390968322754,22.262643814086914,25.836929321289062
21.922298431396484,,32.278873443603516,9.138346672058105,22.1038818359375,17.460941314697266,17.769563674926758,,16.98103904724121,22.316879272460938,26.292688369750977
21.54694938659668,,31.542911529541016,8.878135681152344,21.77330207824707,17.37961196899414,17.642736434936523,,16.820842742919922,22.262643814086914,26.110382080078125
21.907867431640625,,31.615894317626953,8.9586763381958,21.758268356323242,17.330814361572266,17.435800552368164,,16.731847763061523,22.169652938842773,26.37555503845215
21.734621047973633,,31.548992156982422,8.89672565460205,21.803354263305664,17.160036087036133,17.32231903076172,,16.725908279418945,22.030168533325195,26.292688369750977
22.593616485595703,,32.88710403442383,9.29942798614502,22.53964614868164,17.74558448791504,17.676109313964844,,17.04630470275879,22.479602813720703,27.237321853637695
22.196598052978516,,32.26669692993164,9.094976425170898,22.239118576049805,17.599191665649414,17.589324951171875,,17.06411361694336,22.371122360229492,26.82301902770996
21.481977462768555,,30.733964920043945,8.90291690826416,21.743249893188477,17.42840576171875,17.54927635192871,,16.666580200195312,22.123157501220703,26.416980743408203
22.146068572998047,,32.06599044799805,9.181715965270996,22.306730270385742,17.818777084350586,17.84966278076172,,17.016637802124023,22.60359001159668,27.07988929748535
21.878995895385742,,32.49782943725586,9.13215446472168,22.411924362182617,17.997699737548828,17.876365661621094,,17.19463539123535,22.735322952270508,27.171043395996094
21.012786865234375,,31.354347229003906,8.766618728637695,21.360069274902344,17.420272827148438,17.402421951293945,,16.68437957763672,22.068912506103516,26.118675231933594
20.63742446899414,,31.080650329589844,8.593143463134766,20.811614990234375,17.168167114257812,17.268917083740234,,16.785240173339844,22.037914276123047,25.621490478515625
21.106616973876953,,31.59764862060547,8.772809028625488,21.02949333190918,17.200687408447266,17.54927635192871,,17.004770278930664,22.092166900634766,25.836929321289062
21.135499954223633,,31.26919174194336,8.67988109588623,21.02949333190918,17.11123275756836,17.51590347290039,,16.909839630126953,21.991424560546875,25.870075225830078
21.8934268951416,,32.83844757080078,8.964869499206543,21.840917587280273,17.525999069213867,17.8162841796875,,17.32517433166504,22.409870147705078,26.748430252075195
22.13885498046875,,33.03916549682617,8.989654541015625,21.91604995727539,17.680522918701172,17.669437408447266,,17.337034225463867,22.595844268798828,26.72357177734375
21.922298431396484,,32.868858337402344,8.952483177185059,21.89350700378418,17.647993087768555,17.769563674926758,,17.437904357910156,22.63458251953125,26.79815673828125
22.46368980407715,,33.82986831665039,9.163128852844238,22.55467987060547,18.111555099487305,17.949798583984375,,17.77609634399414,23.02203369140625,27.43621253967285
22.434810638427734,,33.8055305480957,9.16932487487793,22.494569778442383,18.16035270690918,17.82963752746582,,17.888832092285156,23.10726547241211,27.245628356933594
22.31209373474121,,33.769046783447266,9.15693473815918,22.56218719482422,18.225414276123047,17.989856719970703,,18.019367218017578,23.138267517089844,27.07988929748535
22.439697265625,,33.977996826171875,9.207223892211914,22.65052032470703,18.22459602355957,17.9239559173584,,18.035552978515625,23.014432907104492,26.992605209350586
22.57745361328125,,33.90469741821289,9.194804191589355,22.68827247619629,18.09401512145996,17.87689971923828,,17.909645080566406,22.97549057006836,26.77646255493164
22.019182205200195,,32.91486740112305,9.052010536193848,22.13710594177246,17.938945770263672,17.68192481994629,,17.4659423828125,22.749629974365234,26.177921295166016
22.062686920166016,,32.66433334350586,9.008548736572266,22.05405616760254,17.906299591064453,17.796218872070312,,17.31005096435547,22.656169891357422,26.161293029785156
21.50441551208496,,31.98002052307129,8.847128868103027,21.66900062561035,17.54719352722168,17.581073760986328,,17.21412467956543,22.49260902404785,25.537809371948242
21.823421478271484,,32.07166290283203,9.089263916015625,21.835105895996094,17.53087043762207,17.399551391601562,,17.292068481445312,22.59386444091797,25.612625122070312
21.576915740966797,,31.63785171508789,9.002341270446777,21.68410301208496,17.56351661682129,17.547456741333008,,17.405986785888672,22.554920196533203,25.42142677307129
20.77938461303711,,30.593042373657227,8.679499626159668,20.846036911010742,16.91060447692871,17.265085220336914,,17.052228927612305,22.142141342163086,24.515300750732422
20.56911849975586,,30.35474967956543,8.573954582214355,20.710128784179688,16.649429321289062,17.14406967163086,,16.944303512573242,21.9630126953125,24.216028213500977
20.453113555908203,,30.244760513305664,8.493246078491211,20.64972496032715,16.58413314819336,17.177690505981445,,16.866361618041992,21.77608871459961,24.415546417236328
20.337112426757812,,30.17145347595215,8.393908500671387,20.393022537231445,16.559661865234375,17.11046028137207,,16.884349822998047,21.83060646057129,24.14121437072754
20.358869552612305,,30.464723587036133,8.44357681274414,20.43076515197754,16.722890853881836,17.211305618286133,,17.08220863342285,21.939647674560547,24.14121437072754
21.170896530151367,,31.540088653564453,8.816085815429688,21.140485763549805,17.261539459228516,17.54073143005371,,17.60984992980957,22.368005752563477,24.82288932800293
21.518917083740234,,31.98611831665039,8.884378433227539,21.412294387817383,17.367637634277344,17.802942276000977,,17.747753143310547,22.554920196533203,25.03902816772461
22.033679962158203,,32.15110397338867,9.008548736572266,21.623699188232422,17.45741844177246,17.802942276000977,,17.867666244506836,22.609437942504883,25.280113220214844
21.743671417236328,,32.065555572509766,9.020968437194824,21.51044464111328,17.53903579711914,17.863452911376953,,17.927623748779297,22.570491790771484,25.3133602142334
22.330949783325195,,32.45049285888672,9.244473457336426,21.887950897216797,17.792036056518555,18.024810791015625,,17.987585067749023,22.741840362548828,25.945152282714844
22.258441925048828,,32.41383361816406,9.176180839538574,21.933256149291992,17.898136138916016,18.03152847290039,,17.99358367919922,22.741840362548828,25.778892517089844
22.2366943359375,,32.37717056274414,9.157553672790527,21.925710678100586,17.955263137817383,18.085311889648438,,18.113506317138672,22.811935424804688,25.862018585205078
21.627668380737305,,31.607301712036133,8.772628784179688,21.19333839416504,17.44109344482422,17.829843521118164,,17.80171775817871,22.33684539794922,24.955890655517578
21.64942169189453,,31.808942794799805,8.766416549682617,21.314136505126953,17.612485885620117,17.863452911376953,,18.077518463134766,22.43809700012207,25.196979522705078
22.30194664001465,,32.536041259765625,8.85954475402832,21.64634895324707,17.726743698120117,18.078590393066406,,18.239410400390625,22.375789642333984,25.554439544677734
22.229440689086914,,32.004459381103516,8.716750144958496,21.593494415283203,17.514549255371094,17.883615493774414,,17.957605361938477,22.009740829467773,25.09722137451172
22.70796012878418,,32.71322250366211,8.97130012512207,22.257917404174805,17.987913131713867,18.085311889648438,,18.245405197143555,22.149927139282227,25.853715896606445
23.208229064941406,,32.8598747253418,9.039594650268555,22.703372955322266,18.11033821105957,18.25339698791504,,18.27538299560547,22.142141342163086,26.22780418395996
23.345991134643555,,33.147037506103516,9.163763046264648,23.073331832885742,18.22459602355957,18.347517013549805,,18.407299041748047,22.46146011352539,26.618513107299805
23.157482147216797,,32.9881706237793,9.188597679138184,22.91477394104004,18.273561477661133,18.414752960205078,,18.677108764648438,22.484819412231445,26.277679443359375
23.084983825683594,,32.91486740112305,9.10788345336914,22.8543758392334,18.126659393310547,18.313905715942383,,18.587169647216797,22.181074142456055,26.09479331970215
23.063222885131836,,32.9637336730957,9.138930320739746,22.778879165649414,17.96342658996582,18.0920467376709,,18.29936981201172,22.16550064086914,25.96177864074707
23.208229064941406,,32.89653015136719,9.132719039916992,22.86948013305664,17.889982223510742,18.13909912109375,,18.20943260192871,22.251174926757812,26.136348724365234
23.831758499145508,,34.04522705078125,9.362435340881348,23.322490692138672,18.26539421081543,18.347517013549805,,18.587169647216797,22.671749114990234,26.693336486816406
23.396745681762695,,34.03300094604492,9.256892204284668,23.201684951782227,18.167463302612305,18.18616485595703,,18.497234344482422,22.858665466308594,26.28599739074707
23.61425018310547,,34.29573059082031,9.294143676757812,23.405536651611328,18.314376831054688,18.25339698791504,,18.575180053710938,23.08452796936035,26.726587295532227
23.665006637573242,,34.405704498291016,9.256892204284668,23.420631408691406,18.232763290405273,18.172714233398438,,18.545202255249023,23.092315673828125,26.809715270996094
23.556255340576172,,33.996337890625,9.176180839538574,23.29229164123535,18.18378448486328,18.213058471679688,,18.581172943115234,23.1390438079834,26.626829147338867
23.701251983642578,,34.136863708496094,9.225849151611328,23.413095474243164,18.306215286254883,18.307188034057617,,18.64713478088379,23.20134735107422,26.884538650512695
23.447498321533203,,33.85580062866211,9.14513874053955,23.254541397094727,18.118501663208008,18.347517013549805,,18.755048751831055,23.255861282348633,26.65176773071289
22.657211303710938,,32.84764099121094,8.822296142578125,22.38627052307129,17.685943603515625,18.04497528076172,,18.3773136138916,22.656169891357422,25.953462600708008
22.802209854125977,,32.65212631225586,8.760209083557129,22.227712631225586,17.44109344482422,18.024810791015625,,18.341341018676758,22.749629974365234,25.853715896606445
22.693462371826172,,32.597129821777344,8.73537540435791,22.1975154876709,17.359479904174805,18.01808738708496,,18.407299041748047,22.663959503173828,25.562755584716797
22.794965744018555,,32.59102249145508,8.71054458618164,22.152210235595703,17.392126083374023,17.99791145324707,,18.407299041748047,22.547142028808594,25.554439544677734
23.33148765563965,,33.13481140136719,8.778837203979492,22.537273406982422,17.5798397064209,18.172714233398438,,18.587169647216797,22.858665466308594,25.970088958740234
23.418489456176758,,32.81710433959961,8.816085815429688,22.620319366455078,17.677780151367188,18.18616485595703,,18.485246658325195,22.827518463134766,26.211172103881836
22.881969451904297,,32.285518646240234,8.6112060546875,22.13710594177246,17.4655704498291,17.971023559570312,,18.22142791748047,22.406940460205078,25.70408058166504
22.83121109008789,,31.88835906982422,8.586372375488281,22.02385902404785,17.424772262573242,17.971023559570312,,18.269393920898438,22.329055786132812,25.68744659423828
22.57745361328125,,31.900588989257812,8.530496597290039,21.782249450683594,17.269704818725586,18.011363983154297,,18.38930892944336,22.430301666259766,25.45468521118164
22.05543327331543,,31.405677795410156,8.387701034545898,21.336788177490234,17.033018112182617,17.9239559173584,,18.419282913208008,21.94743537902832,25.022409439086914
22.12068748474121,,31.30791473388672,8.4125337600708,21.299041748046875,17.139122009277344,17.964296340942383,,18.407299041748047,22.16550064086914,25.280113220214844
22.091693878173828,,31.026844024658203,8.344237327575684,21.26883888244629,16.96773338317871,17.829843521118164,,18.32335090637207,22.025314331054688,25.105531692504883
22.751461029052734,,31.833377838134766,8.524287223815918,21.699195861816406,17.171764373779297,17.944128036499023,,18.67111587524414,22.251174926757812,25.51287269592285
22.41069793701172,,31.369007110595703,8.344237327575684,21.366994857788086,16.94324493408203,17.78949546813965,,18.38930892944336,21.97079849243164,25.063966751098633
22.504953384399414,,31.283479690551758,8.418742179870605,21.283935546875,16.8861141204834,17.802942276000977,,18.473255157470703,21.885129928588867,25.09722137451172
23.179231643676758,,32.45049285888672,8.741584777832031,22.12956428527832,17.31867027282715,18.118927001953125,,18.874980926513672,22.39137077331543,25.96177864074707
23.45473861694336,,32.719329833984375,8.828505516052246,22.40891456604004,17.473743438720703,18.23322105407715,,18.874980926513672,22.508190155029297,26.44394874572754
23.730255126953125,,33.11648941040039,9.014755249023438,22.74867820739746,17.73489761352539,18.347517013549805,,18.958913803100586,22.718469619750977,26.83465576171875
23.498249053955078,,32.621578216552734,8.809880256652832,22.537273406982422,17.58800506591797,18.273557662963867,,18.86298179626465,22.586071014404297,26.40237045288086
23.679502487182617,,32.902626037597656,8.896793365478516,22.771326065063477,17.685943603515625,18.3542423248291,,18.773042678833008,22.710683822631836,26.593576431274414
23.59975814819336,,32.969852447509766,9.008548736572266,22.74867820739746,17.73489761352539,18.414752960205078,,18.958913803100586,22.95212745666504,26.618513107299805
23.795509338378906,,33.31200408935547,9.020968437194824,22.95252799987793,17.74306869506836,18.502153396606445,,18.850994110107422,23.185779571533203,26.84296417236328
24.179779052734375,,33.580848693847656,9.213431358337402,23.179035186767578,18.061372756958008,18.522321701049805,,18.916942596435547,23.240285873413086,27.16718101501465
24.136274337768555,,33.46475601196289,9.132719039916992,23.111082077026367,18.134815216064453,18.55593490600586,,18.89296531677246,23.31817054748535,27.192123413085938
24.092777252197266,,33.397544860839844,9.163763046264648,23.111082077026367,18.24907684326172,18.683673858642578,,18.7850399017334,23.536251068115234,27.24199867248535
24.208772659301758,,33.24480056762695,9.138930320739746,23.080881118774414,18.35518455505371,18.703840255737305,,18.71907615661621,23.442781448364258,27.24199867248535
24.213214874267578,,33.078453063964844,9.091018676757812,23.29715919494629,18.454296112060547,18.6544189453125,,18.68697738647461,23.43808937072754,27.312883377075195
24.368568420410156,,33.63703155517578,9.265243530273438,23.646230697631836,18.724597930908203,18.85755157470703,,18.935331344604492,23.751230239868164,27.83829689025879
24.257604598999023,,33.66156768798828,9.178132057189941,23.691774368286133,18.69182777404785,18.82369041442871,,18.83841323852539,23.76688575744629,27.72153663635254
24.316783905029297,,33.416053771972656,9.028791427612305,23.570354461669922,18.601730346679688,18.85755157470703,,18.971670150756836,23.80602264404297,27.538063049316406
24.08745574951172,,33.20734405517578,8.85456657409668,23.221277236938477,18.57716178894043,18.735666275024414,,18.75360679626465,23.68076515197754,27.396286010742188
24.679283142089844,,33.925506591796875,9.091018676757812,23.858720779418945,18.93755531311035,18.98619842529297,,19.056476593017578,24.00172996520996,28.105165481567383
24.538715362548828,,33.7966194152832,8.991458892822266,23.706951141357422,18.94574737548828,18.87786293029785,,19.092817306518555,23.821683883666992,27.921688079833984
24.538715362548828,,34.036006927490234,9.010123252868652,23.835956573486328,18.970325469970703,18.99974250793457,,19.10494041442871,24.017383575439453,28.138526916503906
24.34638023376465,,34.398155212402344,8.941679000854492,23.828365325927734,18.92936134338379,18.94556999206543,,19.068599700927734,23.931278228759766,27.938371658325195
24.250202178955078,,34.41042709350586,8.929231643676758,23.7372989654541,18.85564613342285,18.87786293029785,,19.008024215698242,23.868650436401367,27.863319396972656
